"","Signature 1","Signature 2","Signature 3","Signature 4","Signature 5","Signature 6","Signature 7","Signature 8","Signature 9","Signature 10","Signature 11","Signature 12","Signature 13","Signature 14","Signature 15","Signature 16","Signature 17","Signature 18","Signature 19","Signature 20","Signature 21","Signature 22","Signature 23","Signature 24","Signature 25","Signature 26","Signature 27","Signature 28","Signature 29","Signature 30"
"1",0,0.607954773348834,0.000690783370255683,0.00108703708939886,0.000849258982947182,0.000348874694337662,0,0.00127218357346969,0.00113564214288898,0,0,0.00102235061944176,0.373339658923589,0.000920520138842418,0.000997257417801037,0.00109280108710122,0.000345048477592892,0.00171799983791149,0.000568862145339597,0.00021717450417747,0.000726919845274248,0.000745224115521595,1.66334286824983e-05,0.000856664471686669,0.00063545498801311,0.000833291509669397,0.000574876430180763,0.000928964606304636,0.00112174425073823,0
"2",0,0.608798945688739,0.000737298131585523,0.00155806762275662,0,0,0,0.00211566767302837,0.0017275944190509,0,0,0.00110422426706043,0.372139419561399,0,0,0.00137310671573547,0,0.00367385072770164,0,0,0,0.0011749746376775,0,0,0.000656230711702773,0.000916207110732656,0.000452346200673223,0.001653664452665,0.00191840207949173,0
"3",0,0.606766813232212,0.000433591817557688,0.000437990189221448,0.000381297614480061,0,0,0.00305192273655954,0.000618775689751729,0,0,0.000584156992827763,0.373900152376124,0.000314010421319558,0.000554644092330489,0.000661191127472263,0,0.00405327983658551,0.000104710689334438,0,0.000359726270109991,0.000338523860592297,0,0.000197439873183919,0.000235473850374022,0.000481655211205595,0.000212544007112788,0.000567555960085328,0.00236345079897923,0.0033810933525808
"4",0,0.607912320837021,0.001076390936209,0.00153594019406808,0,0,0,0.00253539026823684,0.00179877778621116,0,0,0.000983985591336618,0.372862840655717,0,0.000665267018281913,0.00172406313943428,0,0.00466786908368863,0,0,0,0,0,0,0,0.000300691135847088,0,0.000613391357048708,0.00109906186628028,0.00222401013061901
"5",0,0.609094311967051,0.00104593939424789,0.00160717735404947,0.000166406161647342,0,0,0.00266512751844657,0.00199750136149906,0,0,0.00100473240115858,0.373338454391891,0,0.000905947491556707,0.00137706585291102,0,0.00461701312545796,0,0,0,0,0,0.000128194358283727,0,0.000366455922548656,0,0.000636577107077793,0.00104909559217328,0
"6",1.73598179664145e-06,0.6078297413744,0.00100303223864132,0.00106206038227719,0.000799097055728189,0.00048147262806338,0,0.00122359239009521,0.00109536139455804,0,0,0.000978545673099166,0.373067232578408,0.000864331252697432,0.000988227576833039,0.00103244940443627,0.000426917508572919,0.00157497917311627,0.000354418859692988,0.000364715897944243,0.00076536603895737,0.000820302293921222,0,0.000919713677829149,0.00072302106517157,0.000859607784801809,0.00067179567079112,0.000960271739796178,0.00113201035837137,0
"7",0,0.607357222512324,0.000881738939133057,0.0012306210729579,0.000827882021847621,7.74137009119206e-05,0,0.00147320478559599,0.00127192181298204,0,0,0.00104074240635682,0.37420332691738,0.000829318054335039,0.00101857456515215,0.00121767450619331,3.25461635183943e-05,0.00208607025826148,0.000325075948754569,0,0.000626512467569133,0.000674588537485423,0,0.000876745076860043,0.000618254200039234,0.000833507189815982,0.000394469452581769,0.000926448350849248,0.0011761410590947,0
"8",0.000200953610489266,0.609332946605158,0.00109597532452012,0.00132261783919524,0.000277298140302321,0.000257211092623849,0,0.00176393694155313,0.00134595065282818,0,0,0.000636797269085409,0.373567426871351,0.000290227509540565,0.000310838330728216,0.00107592926156942,0.000235889005049722,0.00308864588296848,0.000252646720237836,0.000231880650912528,0.000281963779866049,0.000408271902786065,0.000218087113847694,0.000754027932905239,0.000364184177572924,0.000470768578285235,0.000261746894114741,0.000662281742287515,0.00113975186995971,0.000151744300262089
"9",0,0.607629847043999,0.000979882606406386,0.0012229279907984,0.000732861331518269,0,0,0.00156571143854228,0.0012648807668926,0,0,0.00104283670489589,0.372529825349937,0.000665830240931008,0.000913452270501518,0.00127734243869225,0,0.0022972514109308,0,0,0.000502787813007795,0.0005865775264272,0,0.000808145352567128,0.000519202136442868,0.000776675739934928,0.0002684118949302,0.000911044449373994,0.00116556126513434,0.00233894422813673
"10",0,0.609377028278475,0.000293700346644631,0.000689894545575455,0.000426333575187309,0,0,0.0012088084296463,0.00106920831092174,0,0,0.00158442688113855,0.372899886888464,0.00196635762081083,0.00104974499688134,0.00102605177785086,0,0.00353446666004378,0.000791254427095199,0,0.000215453772400402,0.00043054112888504,0,0.000251019325179679,8.62029038801945e-05,0.000438125495181044,0.00015738217660378,0.000828419049311294,0.00167569340982439,0
