"","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","Trial_25","Trial_26","Trial_27","Trial_28","Trial_29","Trial_30","Trial_31","Trial_32","Trial_33","Trial_34","Trial_35","Trial_36","Trial_37","Trial_38","Trial_39","Trial_40","Trial_41","Trial_42","Trial_43","Trial_44","Trial_45","Trial_46","Trial_47","Trial_48","Trial_49","Trial_50","Trial_51","Trial_52","Trial_53","Trial_54","Trial_55","Trial_56","Trial_57","Trial_58","Trial_59","Trial_60","Trial_61","Trial_62","Trial_63","Trial_64","Trial_65","Trial_66","Trial_67","Trial_68","Trial_69","Trial_70","Trial_71","Trial_72","Trial_73","Trial_74","Trial_75","Trial_76","Trial_77","Trial_78","Trial_79","Trial_80","Trial_81","Trial_82","Trial_83","Trial_84","Trial_85","Trial_86","Trial_87","Trial_88","Trial_89","Trial_90","Trial_91","Trial_92","Trial_93","Trial_94","Trial_95","Trial_96","Trial_97","Trial_98","Trial_99","Trial_100"
"Signature 1",0.288369352933703,0.290947901936497,0.289723669135766,0.298141334580658,0.284470165679656,0.289930329631957,0.289535685924559,0.29352810599365,0.290422574737712,0.292565392744121,0.293758530667885,0.285614183878597,0.286618190422853,0.286729583279176,0.285389638372576,0.295499271896631,0.283491925615581,0.291437194734992,0.28673180205588,0.296260255631735,0.292711866741041,0.287478790474276,0.291122203827235,0.2846266476517,0.290123573211435,0.286085700145772,0.289018129098096,0.293973284610231,0.289884447476678,0.283139050673823,0.287940012771008,0.282181722987987,0.291774814219621,0.280588406702281,0.289065821219311,0.2915588425612,0.288592651946985,0.285716074701095,0.288484482794182,0.280288758183147,0.284487069523697,0.285267292543046,0.288520111434987,0.286802487231885,0.274141645791038,0.291985467875801,0.293937717110001,0.281653320118454,0.291956458606611,0.284112423319219,0.287232429540842,0.286827675712346,0.293672089025029,0.284677311402977,0.291992776417165,0.286324298821566,0.287747359242065,0.279231893693888,0.278485503835805,0.289404133605932,0.28669417178165,0.29861248141734,0.294106907496514,0.280890374910538,0.291469397061115,0.289213420863503,0.297314686955841,0.293862699677965,0.283341270671043,0.283053900980811,0.294091353497281,0.281604786716879,0.286573842755591,0.296620701267174,0.291863739149554,0.291911256060065,0.277750809302112,0.282694206198511,0.292287298892414,0.282280126833932,0.288598957299945,0.287281941989901,0.279882631228676,0.286091686875119,0.295149945778877,0.28909555963176,0.29094889925014,0.294065137775905,0.278594834545554,0.297236874424923,0.281690169540502,0.277663484218774,0.289121251722328,0.282155605346495,0.287976005332714,0.290270116646974,0.291294627963769,0.287747321649845,0.283959082636045,0.292679380176434
"Signature 2",0.0541591212374401,0.0520246956670739,0.0531107072866744,0.0536204175133081,0.0535226602715644,0.0533797390883635,0.0530905017674117,0.0533813816160367,0.0550403396853502,0.0521859988442946,0.0530449671657242,0.0543038165337785,0.0527085158429342,0.0526424018456723,0.0519129650373076,0.0537933791762265,0.0528621523001471,0.0530370019389375,0.0521056769853429,0.0532533981473047,0.0539097195419281,0.0534186492654579,0.0522277987543862,0.0515978047166099,0.0534645323932618,0.0511132736988329,0.0529079461156156,0.0540760717442147,0.0530769177394383,0.052572515557681,0.0531288987460132,0.0525761284370695,0.0541074272774178,0.0520775335217612,0.0529476048403476,0.0526342421657449,0.0517150511770897,0.0542691021012194,0.0545506775248514,0.0528080518757777,0.0523192457440685,0.0525043299063622,0.0522818025852473,0.0521137915259447,0.0535393840339589,0.0507276727701948,0.0525033089157803,0.0524618951415689,0.0532458937308351,0.0529006585303224,0.0516198157061012,0.052080833975457,0.0521213071235632,0.0536823204756066,0.0519838819169909,0.0523103242809184,0.0531291662056158,0.0532471771641342,0.0536725758653344,0.0533176879597671,0.0540158188023038,0.053723825115121,0.0542204063625273,0.0537724333408222,0.0539814128165865,0.0540264647754144,0.0540472296172953,0.0536233968329733,0.0537292929457472,0.0532897033674475,0.0530152143724122,0.0542617654875303,0.0525900099320701,0.0536254091738783,0.0544093015620443,0.0541931922773791,0.0523654053571915,0.0539339836783893,0.0539632705581353,0.0534422288240286,0.0525352306605853,0.0531990180483156,0.0537262588228841,0.0536489492123212,0.0535075732678696,0.0519549564124484,0.0537453717991903,0.0539357730614277,0.0527740711415037,0.0543657678099669,0.05566591161375,0.0543963119693827,0.0526729906838539,0.0543107807260325,0.0530803581138238,0.0535086678673743,0.0528955158461022,0.0529124859804659,0.0529200896753512,0.0525812977514048
"Signature 3",0.0942018242670623,0.0864879313430183,0.0994878284730483,0.132740449997902,0.124383353877798,0.124605991819257,0.0906336988919064,0.135937114111545,0.115537324267453,0.119712657263982,0.118435798429855,0.11887446801836,0.0867449928546308,0.107170402426661,0.0935990379277021,0.123373283702417,0.0878854314437191,0.118633559927159,0.10917917380066,0.131987503710361,0.116622215276256,0.100610068567086,0.0826856587525487,0.0816175498748326,0.111861128463925,0.0926129248606654,0.119749848197957,0.14259495719587,0.113521685386844,0.0835892995264362,0.115325480185925,0.0936585270147835,0.124101901314205,0.0792541689694088,0.12098320300304,0.104491110887722,0.0688815707835545,0.128782176672904,0.126710953475373,0.107272413344934,0.0698861037046473,0.0862337892556018,0.114559645054542,0.100721238562802,0.0387892746382558,0.112254316781677,0.105396846899095,0.0437331283347509,0.126680125979361,0.108256624794953,0.0880500413581658,0.107164755068511,0.125819695696676,0.117772694984557,0.0999856684595188,0.105628303215307,0.121303456256242,0.0549075664325892,0.0969173861359325,0.10964841539297,0.119838028904577,0.13465718427954,0.125574432116971,0.103778628259711,0.132549651025154,0.106313393828773,0.144968423197906,0.113787706082737,0.0678313568969846,0.0988463645904304,0.115888877041802,0.0970889553216812,0.0811782276849797,0.127462371391017,0.0845688937197929,0.108557500790321,0.0789305565415544,0.119416520972937,0.106624911886295,0.0736279963056297,0.0865469855904838,0.111888501080783,0.101468943810419,0.108577725955604,0.135280034636501,0.108908079184258,0.106877046564773,0.129677111896171,0.0700734782883646,0.119266830391972,0.0694895347325166,0.0832069445168565,0.0879522821535538,0.122591508777789,0.112363536969842,0.116046925678657,0.117961922948599,0.0959572715238286,0.0735099349359377,0.102312340596878
"Signature 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16537188374905e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293373232045423,0,0,0.000125624854150958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Signature 5",0.0104185283489942,0.0080414167827719,0.0401947669482664,0,0.00262348229436406,0.0362870293619235,0.0501222032512807,0,0.0031214369993595,0.00636046897260716,0.00472068959969506,0.0159336407513202,0.0356077618533368,0.00858838049746439,0.000323709029492224,0.00363181373772709,0.0157681954851117,0.00173060778377835,0.0016751677618407,0.0016213925137104,0.00089436784121295,0.0213048359860566,0.00827780150716841,0.0415320479819705,0.0312201040649923,0.0254740381717517,0.0150797592455326,0.000679975207420605,0.00591943291603488,0.0171141843538337,0.00165348858496857,0.00815122378924741,0.0493635248811207,0.0488392793005794,0.0110082901843724,0.00754448426358159,0.0228579254556339,0.00612028006268796,0.0125283216131609,0.0105343616142717,0.0269713806307489,0.036476692808795,0,0.0129277196628187,0.122562030755878,0.0337171067569109,0.000590140851135712,0.106616200999164,0.00287048800006331,0,0.0129098544782692,0.00316313264096443,0,0.0347159056113768,0.00613571500987765,0.0646848872169109,0.00448335268611163,0.0799882029465985,0.0799759464730381,0,0.0196605885287577,0,0.00352781623147742,0.0334040347340847,0.0140650232303396,0.0503363481327552,0.000547435771894901,0.000682443920501982,0.11465346743723,0.018350791495661,0.000526707935028034,0.07241604385776,0.0217048760014697,0,0.0809164073795405,0.0158691844572031,0.0746278512676638,0.0519553805333075,0.0655991376130736,0.0877625914944251,0.0173178730219149,0.0649712210032234,0.0422355351663432,0.0359463641445365,0.00255752799796309,0.00377614278866529,0.0123969342757403,0,0.0681049454109524,0.0292063453420606,0.11919117171241,0.0975033080199711,0.0518286426828111,0.048847587028771,0.00783696034346677,0.0483753200887211,0.000915832465832579,0.00467840531348044,0.0964275791676486,0.0173260650446387
"Signature 6",0.00202957112309703,0,0.00718196254230061,0,0.00746529225948859,0.00694453712391687,0.00668920810362434,0.00766144444750704,0,0,0,0.014680970109446,0,0.0110200007124037,0.0111296229878908,0,0.0144867603014715,9.88689213760226e-05,0.00904271453475239,0,0.000682830985803696,0.00238815868518528,0.000995552005298166,0,0.00237686270284292,0.00115463902175647,0.00366478197085066,0,0.00459551900478845,0.00362668452105633,0.0089830368806715,0.0187495107005708,0,0.00768290557504597,0.000838504308991711,0.00340345747195346,0.0103310544166408,0.00989629765525951,0.00959259649527909,0.0164098073847372,0.0065757596772957,0.00438120252987152,0.00394596989979098,0.00723691844698591,0.0150895340781857,0,0.00165517525283321,0,0.00207539784547294,0.0133400598262534,0.00311813801765719,0.00743644568288834,0,0.0107647144292468,0,0.00518340109726137,0.00814461408700714,0.00668582530560666,0.0181346117820548,0.00787217526665151,0.0178976478490282,0,0,0.0165737819891634,0.00503747347565565,0.0083920357489221,0,0.00587812513562301,0,0.0101075947125772,0.00321705507863269,0.00775476008899105,0.0070646236248048,0.00424785703970323,0,0.00382081029369918,0.0206517198366778,0.0107914414320699,0,0,0.00254199785369623,0,0.0189737806252507,0.0125499660789667,0,0.00488621072117318,0,0,0.00970937597553627,0,0.00468517099816752,0.0180601580708454,0.00544856145365172,0.0112085342194243,0.00704610243177145,0,0.00699028096703521,0.00871430761261333,0.00151125012612724,0.000786267947231004
"Signature 7",0.0126573650942254,0.0144483190078152,0.0129690885414191,0.0120369907457731,0.0129297998651723,0.0116399095483475,0.0140139199350519,0.0124314748402737,0.0146412070537999,0.0118701479846227,0.0131521346188728,0.011462259579325,0.0124771418270283,0.0135824643380807,0.016347411934533,0.0117207484983477,0.0149540191408665,0.0127635266195819,0.0148642224528934,0.0123968260542346,0.0119594350162637,0.0124858236268485,0.0142118380166957,0.0121234656172451,0.0111933440468574,0.0128578111469041,0.0136466549508078,0.0112624642242609,0.0135295905514757,0.0137815959368572,0.0133852261704937,0.0155890365437503,0.00988524287879619,0.0152443930445067,0.0134019126590392,0.0137230900615249,0.0145949763711473,0.0120791477726952,0.0120594625542754,0.0133084466061164,0.0153405747241546,0.0121118563625177,0.0145768367013647,0.0141494702015217,0.00973031327024105,0.0133668549732424,0.0129290062271085,0.0100007154391405,0.0135505690053019,0.0139126348586601,0.0148676023851649,0.0151750414106708,0.0129905075297884,0.0128110332586036,0.0119793967163437,0.0128082200148719,0.0142185618205962,0.0120058102882868,0.00960666170695037,0.013699779126115,0.0115742152897261,0.0119997674926446,0.0125477595889452,0.0133151375781386,0.012223083338004,0.00889545811013044,0.0114717663068955,0.0132389550181607,0.00771941252120573,0.0136557785749737,0.0132628679775425,0.0122352838914052,0.0134839006638234,0.012474062389039,0.0091198569730059,0.0121957719032193,0.0104845279775592,0.0106059213892393,0.00985142705349779,0.0106399640663427,0.0138864197891969,0.00832205821259355,0.012548385278302,0.0133797394270851,0.0120233148945911,0.0120632616163058,0.0137815743418627,0.0135578663001961,0.0120599961308799,0.0119678721570217,0.00867879183873833,0.00904292738302079,0.0124929650400788,0.00976423307420157,0.0133819847687621,0.0110241792841833,0.0136610591768458,0.0143217675028386,0.00924516564308337,0.0134668696571521
"Signature 8",0.173388795267347,0.175124379045745,0.140391010695946,0.135166762270416,0.146293995279159,0.123764141675244,0.145196125887301,0.143893313818219,0.151125704774101,0.136524797633507,0.146095807408347,0.138194307627855,0.153862295552014,0.141567406737196,0.179931834874865,0.134430430687626,0.161024087736877,0.146589276309746,0.154973533066161,0.130722666431382,0.147655598978248,0.146335817569957,0.167081846523551,0.16605483633632,0.135822401018509,0.168821452403744,0.148538462051784,0.136418677301349,0.163471994093253,0.178385264276199,0.147891482256749,0.162946518262249,0.119781751650342,0.175645073701523,0.139856179427073,0.143817102844021,0.175142575185525,0.138870630984797,0.138035351345087,0.155871276227915,0.184236520562305,0.16358074179412,0.153970685288284,0.149572705732745,0.168184471319333,0.136486254923656,0.148779483550885,0.175068987006193,0.151441124025098,0.147455130253441,0.168874137669277,0.171316297083036,0.135372765653364,0.134930146584113,0.164110454701603,0.130815372633597,0.137908844927051,0.180959091750849,0.135948780931482,0.147583460447867,0.132072462533904,0.120500672494679,0.139443765281219,0.155369269517966,0.128248089690056,0.130604966764567,0.124740438915559,0.138082785525599,0.150031661279959,0.154016652698502,0.135432393643639,0.133394730509655,0.173148454908731,0.13617156435449,0.140278280836295,0.15318883748609,0.143978801724908,0.121941152522921,0.132243055380542,0.15657253108998,0.169292351028754,0.135912529731574,0.142458548814874,0.144282706099595,0.128541334053352,0.159969954934219,0.154545032432393,0.142420152715928,0.166028276198534,0.132387390955173,0.140216039450251,0.133298376031807,0.160511062712596,0.125876807509287,0.139284317913559,0.130532086760095,0.142260484900934,0.169583896282254,0.149475407329852,0.155238955451462
"Signature 9",0.071729016558127,0.0722509833454952,0.0860044311232335,0.0699725327132817,0.0714343845095863,0.0766879771531047,0.0819725266526776,0.0536815794343518,0.0682132209819977,0.0771350713626099,0.0706598874235258,0.06814380904075,0.0773942916719593,0.0903053958059314,0.0592369429322668,0.0674637172702766,0.0869483132780604,0.0705178485374139,0.0659881458644711,0.0768271292945903,0.0764797511463165,0.0769850321604098,0.0756159627806795,0.0691175702192505,0.0862998966244565,0.0631339349870371,0.0611171311786218,0.0604957374277088,0.0562014491968254,0.0572834790017208,0.0804267065087305,0.0844727514498158,0.0774291468068881,0.0538959265795485,0.0709103237976848,0.0843719737151769,0.0737703124479493,0.0714359188639204,0.0713920912642592,0.0766087791620265,0.0700656978263912,0.0777834416404803,0.0793468762403697,0.0766184778179514,0.0503267800828761,0.0761363819071751,0.0753161461125433,0.0608151163809376,0.0604421854903331,0.0786365072584271,0.0731240302660298,0.0569257781272711,0.0751521517744455,0.0764820227595328,0.0721090209790566,0.0647319808559605,0.0640647263930095,0.0612450435253499,0.0699285251096033,0.0713822410306377,0.077132653543455,0.0747248367766858,0.0739658259734,0.0696887398032227,0.0811371298957079,0.0693833239988856,0.0716690413208406,0.0900598068904731,0.0556545037593663,0.0773990216288949,0.0878413268193411,0.0619805195110098,0.0664577492877158,0.0730087442162338,0.0707670583266974,0.0817327155402816,0.0702124074946551,0.0695490473122404,0.0727258199447328,0.0650358411379738,0.0776313012105826,0.0716026091171461,0.0812111519109013,0.068262743117655,0.0726170587185506,0.0705414228751012,0.0717312277150635,0.0711933288301132,0.0749693842618013,0.0686431018673084,0.0556409352826148,0.0687270180306964,0.0626946439688714,0.071093410436701,0.0764609162926375,0.0690139231828446,0.0813156629621557,0.0686500436076606,0.0577274423647726,0.0744201417903039
"Signature 10",0.0157977191522082,0.0165530805287159,0.015569325579775,0.0158289967831397,0.017376751070948,0.016687464297687,0.0147972225009722,0.0171518470360805,0.0156151899444769,0.0157656733600895,0.0157568337179988,0.0170422204814827,0.0169997550008708,0.0171039937371798,0.0169975994666037,0.0169867794916195,0.0160784591859484,0.0173467510111392,0.0166841206776272,0.0157364732546147,0.0163921886735819,0.0166139976995118,0.0162677765159099,0.0156823075151266,0.0150359716694984,0.0170215414801424,0.0164209520825584,0.0177662308404165,0.0172068479248278,0.017786023366321,0.0163302725339368,0.0158757341217591,0.0167394175824903,0.0180169026074668,0.0168482465146417,0.0148284136951419,0.0165994642154307,0.0169473012790823,0.0158256241469132,0.0178476786931098,0.0153724627907817,0.0169186241051591,0.0168046846630788,0.0156338193615906,0.0177276382359075,0.0146761659397168,0.0176427807324709,0.015044062797313,0.0168030093907207,0.0170865263075398,0.0171300765179413,0.0170458197602276,0.0170644741111595,0.0172394979302102,0.0164068673072949,0.0179143137426954,0.0157702353139521,0.0170938334615709,0.017549698329731,0.0166042470194107,0.0169443599210455,0.0166811451389512,0.016809291731084,0.0174386896037979,0.0168492352347186,0.0175536277369502,0.0168499662895833,0.015127311524637,0.0183097229090503,0.0169186941933542,0.0170547967713937,0.0154085728203801,0.0165241601879567,0.0177782300585472,0.0141784325127715,0.0167938723628448,0.0154630193418813,0.0162778954167014,0.0173190657301236,0.0141361072472321,0.0163205528175847,0.0174294134511471,0.0164836168659156,0.015043953281762,0.0167730844828902,0.0174350512419812,0.0158100914644443,0.0158219499173374,0.0168527473437728,0.0158413962420253,0.0182517838184703,0.0172553592505664,0.016664517052372,0.0175530740100627,0.0164388026134641,0.0160052156937486,0.0159940914681544,0.0164901564879941,0.0152226746278125,0.0169825156979425
"Signature 11",0,0,0,0,0,0,-8.04101877954213e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0122972398511e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Signature 12",0.0203369294561509,0.0191091930828519,0.00868443097662765,0.0244391772629881,0.0236231298781644,0.0130583144468086,0.0124142002399137,0.0272106015638572,0.0210271413939749,0.0238381044946465,0.00596502338260356,0.0171569953545892,0.0232947684345657,0.0277450603067654,0.0260339859004597,0.0251766349020468,0.0215638264331112,0.0204906061278616,0.0140914307883754,0.0157384979735841,0.018985361101324,0.0204334664475183,0.0218954677278517,0.0207593504299526,0.0183109117211958,0.0212122307371378,0.0187398455030501,0.0267107322572609,0.026626530214956,0.0263810956125802,0.0124734039125723,0.0200913280561044,0.00708051400893716,0.00944517919871932,0.0193203402422798,0.0204836405546413,0.0292568521548689,0.0191076841129789,0.0174660083687738,0.0186990014166041,0.0185281098866218,0.00867917447983536,0.0192374588594596,0.0161553517114921,0,0.0128009488278683,0.032260612950437,0,0.0230004012431758,0.0186907130920267,0.0176145622243652,0.0230394641138423,0.0179878626864928,0.0147078934911464,0.0197407815447753,0.00850939779639995,0.0273595679390532,0.00683918472698926,0.00106036376178305,0.0316179705483513,0.0166041281774187,0.0255527419458252,0.0150631010428161,0.0103816135485679,0.015591970506578,0.0124801688422305,0.0211851905189543,0.0224378011905438,0,0.0235893349797101,0.0226729154392925,0.0043920091623938,0.0129389784703375,0.0281595670550201,0.00175173566183302,0.0159377489505828,0.0063629455594952,0.0142068817401877,0.00619773880736808,0,0.0213144849134583,0.00160855780310968,0.0118656834599598,0.0100231014526523,0.0154951815157722,0.0148734493827113,0.0196645396390363,0.0192872023874796,0.00514540735872083,0.0125694536395597,0,0.000553419466995413,0.00463385269370283,0.0118314336819211,0.0217193137199945,0.0122589068764328,0.0100729957850604,0.0174899850902051,0,0.019330411849831
"Signature 13",0.193357670228992,0.194769710579796,0.19532666426592,0.191750516707236,0.192635244517182,0.193037708422348,0.197488936655748,0.19232915631759,0.192423024334682,0.194064717747323,0.193586944439094,0.192888555911298,0.196409293628115,0.194969455567434,0.195768974392654,0.193001830776137,0.196057048161378,0.193525443398083,0.194051388555944,0.192617434880677,0.192740953894285,0.196074359367715,0.196008407534108,0.195820975113555,0.193324664859008,0.19742580827861,0.192697959496421,0.192079891010761,0.193431144200925,0.197059921900156,0.193820051943633,0.195289223653818,0.192501400274612,0.196144187582111,0.193981869792657,0.194979126987354,0.197345383747011,0.192382922150889,0.191832929499995,0.195306317810511,0.197293388997823,0.194682013114309,0.194317581867472,0.195500378630724,0.199455392978259,0.192525845173059,0.195123486490728,0.199501167902125,0.193259708084214,0.195359873142358,0.196849000977699,0.195337603150419,0.193080960176534,0.192989828212193,0.196240091732016,0.195509618811928,0.192502596316784,0.197000742878528,0.194366394142498,0.194371936196673,0.19301421009201,0.192266276687711,0.19263706845947,0.193787026360286,0.191810150324178,0.193975617273532,0.191162711652973,0.194056405025337,0.196653548436098,0.196360456271096,0.193976934790945,0.19448360282908,0.195835526177327,0.193053053080768,0.19500774956691,0.193308155170484,0.195354627284179,0.193274442889088,0.192630883532847,0.198028646331163,0.196023046751746,0.192980641299866,0.19418600474068,0.193220919827696,0.191580596862961,0.195469462250644,0.194531222091656,0.193372158299538,0.197097636156613,0.192492011034255,0.195270633985186,0.195746434529347,0.197333735624143,0.192904234397385,0.193942003637269,0.192744649628199,0.193333612408862,0.195000271703849,0.197133687221139,0.194961337274803
"Signature 14",0,0,0.00099930389214858,0,0.000464567648097207,0,0,0.000373417808451228,0,0,0.00219748882517608,0,0,0,0,0.00209346292769529,0,0.00188691711961288,0,0.00163113430724857,0,0,0,0,0,0,0,0,8.34282305566686e-05,0,0,0,0.00177492171682678,0,0,0,0,0,0,0,0,0,0,0.00030809641051303,0,0.00528456384756605,0.00390733876019792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469400366670239,0.00101630676082361,0,0,0.000715337625347375,0,0.00137500099694987,0.00183427743933069,0,0,0,0,0,0,0,0,0,0,0.000153575705366944,0,0,0,0,0,0.000955904557202919,0,0.000542179285177991,0.000352376985449012,0,0.000450729624874871,0,0,0.000709382440459213,0,0.000493800676540391,0,0.000583463384927909,0,0,0
