"","Signature 1","Signature 2","Signature 3","Signature 4","Signature 5","Signature 6","Signature 7","Signature 8","Signature 9","Signature 10","Signature 11","Signature 12","Signature 13","Signature 14","Signature 15","Signature 16","Signature 17","Signature 18","Signature 19","Signature 20","Signature 21","Signature 22","Signature 23","Signature 24","Signature 25","Signature 26","Signature 27","Signature 28","Signature 29","Signature 30"
"1",0.313737598330993,0.030683391411209,0.0694081362895781,0.00557353449240913,0.124539516674212,0,0.0171752259132581,0.191538599201322,0.0702605861133088,0,0,0,0.0303570891130373,0,0.0106596237443609,0.0998753335600189,0,0,0,0,0,0.00186532369844551,0,0.00942612570144893,0,0,0.0038396646314283,0.00158667916141009,0,0.0194735719635601
"2",0.311214844185785,0.0290512730909936,0.0617791920405179,9.5842545180836e-05,0.125068906544946,0,0.0127834197916053,0.204959644511392,0.0698665329739147,0,0,0,0.0307422730797703,0,0.00917378770567426,0.104152401676311,0,0,0,0,0,0,0,0.00468534935276181,0,0,0.00337214907204629,0,0,0.0330543834291018
"3",0.303498366745847,0.0309671370301749,0.0268906330018691,0,0.202565935347395,0,0.0147679433575566,0.238572873294186,0.0537280795168843,0,0,0,0.0347536770156561,0,0.00768793563709218,0.0508430129951745,0,0,0,0,0,0,0,0.00117964242620711,0,0,0.00339593592030051,0.00796641722981757,0,0.0231824104818389
"4",0.315046638698927,0.0300408401736387,0.0762557980917775,0.00225303169453988,0.109518091034836,0,0.0157497368410682,0.190942945726485,0.0736431011135524,0,0,0,0.0300478170029581,0,0.0100297438299718,0.107463166165736,0,0,0,0,0,0.00123848768327432,0,0.00918582546333346,0,0,0.00393890001808817,0,0,0.0246458764618135
"5",0.301762022324126,0.0293974146207464,0.0287964704502538,0,0.170049371359887,0,0.01183954492018,0.234202910425415,0.0569269035291887,0,0,0,0.0344997967091548,0,0.0101203360155466,0.0798409398000027,0,0,0,0,0,0,0,0.00143146823139973,0,0,0.00284745097582705,0.00338780998054014,0,0.034897560657732
"6",0.30224497576248,0.0320975075839571,0.0249734411224174,0,0.198207894799892,0.00821245526069676,0.0143006466735486,0.241049546111484,0.0618885984910188,0,0,0,0.0338628099462957,0,0.00206299450376243,0.051485754602702,0,0,0,0,0,0,0,0.000610154584121343,0,0,0.00335937991337241,0.00433097136130228,0,0.0213128692829492
"7",0.304552691687554,0.0327702546769726,0.0481107726087341,0,0.184602074971091,0,0.0158364487225025,0.227715414816838,0.0581785467707924,0,0,0,0.0324597110932085,0,0.0106365132946611,0.0542183183497321,0,0,0,0,0,0,0,0,0,0,0.00362503548582944,0.00878591118063693,0,0.0185083063414474
"8",0.30482123913353,0.0300458636693377,0.0349417432593294,0,0.177904992503619,0,0.0192172762370965,0.230758819699404,0.0661260653151508,0,0,0,0.033456191816778,0,0.00984865825397105,0.0625241485539426,0,0,0,0,0,0,0,0.00344359596467172,0,0,0.00310483782569286,0.00442982083961397,0,0.0193767469278618
"9",0.304968232447503,0.0292851207272653,0.046025341621626,0,0.137679326637257,0,0.0133908922178979,0.224482470740329,0.0633353055700774,0,0,0,0.0330273252183224,0,0.0122902424023907,0.0925535486863231,0,0,0,0,0,0,0,0.00453614586533193,0,0,0.00303636345740528,0.00284260604077864,0,0.0325470783674917
"10",0.314279658670808,0.0311648181025816,0.0914038871741949,0.00207429127063954,0.123152479320093,0.00117786287089326,0.0133913375352633,0.177106010952887,0.0762499579337127,0,0,0,0.0289769939977004,0,0.00591427315287082,0.095264739801009,0,0,0,0,0,0.00114891475658655,0,0.00907293568224277,0,0,0.00392010351579322,0,0,0.0257017352627242
"11",0.316908089094386,0.0315948056929998,0.0853662670063805,0.00510027802172574,0.141357107761876,0,0.0164936948138438,0.170617378954185,0.0763543954644779,0,0,0,0.0297007210838602,0,0.00785956791925712,0.0797097097808472,0,0,0,0,0,0.00385977049212902,0,0.0133056694238971,0,0,0.00416403821648061,0,0,0.017608506273654
"12",0.314699324633557,0.0309249836638451,0.0954712219874694,0,0.117797766575544,0,0.0154546870865829,0.18553751829897,0.0709414966542718,0,0,0,0.0283077187899701,0,0.00898104547001063,0.10031270254105,0,0,0,0,0,0.000366352174309847,0,0.00482469467258344,0,0,0.00418820471210784,0,0,0.0221922827397282
"13",0.296596332817117,0.0313738750929862,0.00660484076943313,0,0.246930190772611,0,0.0151749935007408,0.243420832476315,0.0487896752447366,0,0,0,0.035708601004986,0,0.011497558307652,0.0326202012975186,0,0,0,0,0,0,0,0,0,0,0.00335028182527392,0.00761222928542926,0,0.020320387605201
