"","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","Trial_25","Trial_26","Trial_27","Trial_28","Trial_29","Trial_30","Trial_31","Trial_32","Trial_33","Trial_34","Trial_35","Trial_36","Trial_37","Trial_38","Trial_39","Trial_40","Trial_41","Trial_42","Trial_43","Trial_44","Trial_45","Trial_46","Trial_47","Trial_48","Trial_49","Trial_50","Trial_51","Trial_52","Trial_53","Trial_54","Trial_55","Trial_56","Trial_57","Trial_58","Trial_59","Trial_60","Trial_61","Trial_62","Trial_63","Trial_64","Trial_65","Trial_66","Trial_67","Trial_68","Trial_69","Trial_70","Trial_71","Trial_72","Trial_73","Trial_74","Trial_75","Trial_76","Trial_77","Trial_78","Trial_79","Trial_80","Trial_81","Trial_82","Trial_83","Trial_84","Trial_85","Trial_86","Trial_87","Trial_88","Trial_89","Trial_90","Trial_91","Trial_92","Trial_93","Trial_94","Trial_95","Trial_96","Trial_97","Trial_98","Trial_99","Trial_100"
"Signature 1",0.299959834985786,0.297728923912638,0.29657355843924,0.302247335709722,0.299837477857392,0.30782535966276,0.29449824107798,0.293227224947931,0.303479470783453,0.293676599500969,0.29913218241769,0.305979987250137,0.303444735561005,0.298365295251264,0.293337056072222,0.293827701634729,0.291158496701178,0.296489189652154,0.292839278443418,0.296356660906713,0.294468586286152,0.294158487793927,0.299503842581535,0.308867463855875,0.299220880235054,0.307268346628013,0.306662103055366,0.300309296743006,0.30704691668368,0.293664427766323,0.300890115502928,0.300077788856323,0.290516395126529,0.295815966543544,0.303519719321077,0.302512797773949,0.29287257907268,0.295764989986179,0.291983356603475,0.299407658194452,0.300508253848824,0.294853035521561,0.305690683898763,0.303901631746367,0.305035939911791,0.296557983762412,0.293775588727561,0.296106911422115,0.294360346638284,0.29551469069189,0.295206117643247,0.298974220713379,0.292138340354634,0.307423427818679,0.28944522750291,0.294135270048757,0.296055397117578,0.297591017875863,0.294678554584545,0.294043358764532,0.30423055940028,0.303704188223737,0.305541621596113,0.299396991289466,0.305061768432928,0.304277830232341,0.303566315520448,0.290798254463179,0.297951400033173,0.300715786869822,0.294244880916432,0.29821440057523,0.305401484795705,0.292168425821394,0.293022451483746,0.293124598449259,0.303844234995261,0.2903980289191,0.299512565981992,0.298421393964617,0.298258302532565,0.295532778381241,0.295059871767785,0.305156426839695,0.293425090535823,0.302191986856713,0.298958666115121,0.30033742086204,0.297076063255123,0.300984192154311,0.300845604531272,0.300904675478842,0.306888182185769,0.29988780560528,0.294140238986792,0.29951526072625,0.300472948323487,0.294510331935611,0.293865017193695,0.298012233450353
"Signature 2",0.0125394463432662,0.0130523287843441,0.0123687301043999,0.0118288244915409,0.0122017868265493,0.0136461393616271,0.0140935225640517,0.013967838449632,0.0120972454249824,0.0134427050871642,0.0129857739813227,0.0131136851520385,0.0115319956625817,0.0114537732216317,0.0142995565699492,0.0137167849598571,0.0134616977939724,0.0118176510726717,0.0139665200954749,0.0144413067572032,0.0131326564204979,0.0144771177889729,0.0124954367842126,0.0135827153706353,0.0135414318352307,0.013686361253407,0.0133282089556065,0.012829005169616,0.0118448292182346,0.0142092524054174,0.0145570165124711,0.0120734577033238,0.0126960042249462,0.0142255474601866,0.0117550530191081,0.0133349002331185,0.0141420010146766,0.0122297172434928,0.0135085495395556,0.0124417036754878,0.0114445981396916,0.0122203729759894,0.0118586033114808,0.0124112990311775,0.0125746166271355,0.0144585391103974,0.013286843725622,0.0141360654271595,0.0145071401405189,0.0119175089938061,0.0125678832982743,0.0122448607005281,0.0132058074623556,0.013858449383046,0.0135777722182491,0.0140406882054256,0.0127502543753369,0.0138179514493503,0.0125446175589818,0.012642945086777,0.0113956474410859,0.0125692520560868,0.0130620269722577,0.0126113285070643,0.0131161306675484,0.0119469869190567,0.011734696070159,0.0146247924879432,0.0123051876905384,0.0124977293056023,0.0135693518074732,0.0126635315243918,0.0122278866601195,0.013198628850162,0.0135021250645734,0.0141120399195531,0.0125773390405326,0.0125886436112435,0.0140631463931434,0.0138231824291594,0.0143163334873827,0.013111480820038,0.0149950447869826,0.0123591873106763,0.0129251335987643,0.0121945323271713,0.0119824009395859,0.0142054351084,0.0144675674116467,0.0125712258749449,0.0132732234567556,0.0127462045583202,0.014373740424053,0.0140797032377305,0.0142953856796953,0.0111941542636184,0.013268679689404,0.0141460564879547,0.0140368333838839,0.014477564706046
"Signature 3",0.0994224714582889,0.087023940065254,0.0954282048994998,0.110863208985872,0.110571677094872,0.144995574375398,0.0703422128346682,0.0872461351182053,0.108217453399279,0.063826475285329,0.102141616231,0.136514154195168,0.120756942684357,0.101755514575215,0.0935488834930388,0.0586552364541347,0.0658997298504596,0.0968806139681125,0.0668566325727777,0.112826978562379,0.0777792781420417,0.0809378743604717,0.0999002002065307,0.141333568091172,0.112372606894543,0.14323095733947,0.128726718232096,0.086625064661831,0.126720035891432,0.0831799413908437,0.102947213199517,0.105803620994454,0.0588719402040312,0.0986420053951137,0.122086295210118,0.121581733077963,0.0845672309898435,0.0934361905941667,0.0668991130949756,0.0949098737201714,0.108136505460551,0.086364126738355,0.121100264011446,0.128416556708733,0.127316080420172,0.0961458276648,0.0750161333833643,0.0881944798130138,0.116986556981288,0.0879414389899451,0.0950842482552004,0.102345323800283,0.0680693051929503,0.146391640724004,0.0586518360881457,0.0788227739157582,0.0903454446821823,0.0936313342621273,0.0668804532171313,0.0802949911080389,0.12022361038008,0.118985283144931,0.12701955583871,0.0960411840847277,0.137534184945383,0.116828624395136,0.123466276876357,0.0843312987546181,0.0996241167805867,0.12104112619735,0.066915028831686,0.0970538872946993,0.129224094046763,0.0584890970806086,0.0659413361847564,0.0671569558662832,0.121074485429928,0.0555748824343034,0.103459990426444,0.0923739774608652,0.104121936710919,0.0784977360373537,0.0714576568034931,0.125267121801586,0.0816127571298158,0.119871515776245,0.0965095598599167,0.0881111911015475,0.109044957592189,0.109084352769841,0.110562364993176,0.111911239155872,0.143699593751762,0.126694884875258,0.0922666195963219,0.0940764182844467,0.119265612977727,0.0856852759912864,0.0931529697069365,0.0770994117002784
"Signature 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14583292761431e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Signature 5",0.152808531181881,0.167700810547866,0.154241809864261,0.11975008319284,0.122654104073419,0.0973144601863646,0.228325635446977,0.211652015560811,0.132440987848152,0.23048521348106,0.140661226712442,0.105863358593076,0.108670385096454,0.142278808471402,0.181396349537628,0.235526814936316,0.229365646241597,0.145603567771346,0.224211087881276,0.162952893629264,0.200628751549023,0.199958785769441,0.146884161670708,0.103228477025283,0.129634834561249,0.0987760979879487,0.105193405761863,0.189917540801819,0.104698601000972,0.195219594918788,0.179729925791196,0.137593553424082,0.240702202413754,0.211116942675367,0.105982004927303,0.13236474080259,0.219203332056378,0.16119935058213,0.223152556870781,0.162717115909731,0.122956892672398,0.168385234428591,0.11623179326658,0.0982162800888792,0.107643891378137,0.20282132196261,0.199439794077897,0.187322606641085,0.158044069393238,0.164228715980742,0.160184501438347,0.144373151859342,0.220469360011575,0.109011281975215,0.232795407799739,0.224064472177507,0.159887579288951,0.20871006719703,0.219585529972434,0.192301403069001,0.107054076662866,0.114390811235785,0.111887004388275,0.154974031196692,0.113558567058447,0.107266132502445,0.108494391471475,0.214914134732943,0.141978992748383,0.109227900189497,0.216315022292261,0.143795795428906,0.100505898748469,0.228749606129242,0.212208511983475,0.213619086512757,0.108787415336586,0.237121391989794,0.181350505105607,0.190843161863619,0.19367062932152,0.188336967831803,0.221950033783144,0.103559646758284,0.18175219699314,0.109495629719445,0.15396353897257,0.178376032484123,0.17637754437905,0.136258095943777,0.141859732694974,0.132382086747484,0.112685957379943,0.129517454206949,0.20306742535231,0.153614069673512,0.116092728670571,0.196682564835957,0.176025370388888,0.206579113248107
"Signature 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634251760866398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936818387075563,0,0,0,0,0,0,0,0,0,0,0,0,0.000701417676244908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021974482055604,0,0,0,0
"Signature 7",0.00153178190788894,0.00290715609112604,0.00563115178954962,0.00355538170845089,0.00398155091885139,0.00097128112226563,3.78426146244252e-05,0.00470504805552766,0.00480844171853956,0.00490472604871197,0.0013120069514037,0.0012891428915228,0.00426610934273007,0.00408952635130265,0.00276507702262221,0.00316637745560738,0.00404416124339014,0.00408785441644301,0.00619782162794662,0,0.00334548741928065,0.00190526133242228,0.00203709423126241,0,0.00176686983458514,0.00131324811817571,0.00206818350091506,0.00480034369015179,0.00277983881984082,0.00426886988499551,0,0.00590576954317197,0.00617784117841754,0.00300296687363604,0.00285898126036837,0.000102698323600532,0.00159096519451976,0.00576982847846834,0.0026798026519295,0.00575321047177413,0.00418385218368542,0.0070559684294012,0.00356469070654706,0.00185618691692484,0,0,0.00216500943322592,0.000847561409904237,0,0.00648884531351654,0.00431769126240849,0.00485574410623337,0.00395487203832692,0.000573154210647179,0.00307886117788849,0,0.00465530009066284,0.000139716691712716,0.00472670754446522,0.0074059256659545,0.00210042432613203,0.000386271685271304,0,0.00570299637629392,0.00114273452100349,0.00245723622826592,0.00274498963223718,0,0.00432205529958575,0.00381759373476704,0.00280989890869642,0.00260833413053989,0.00190573779064986,0.00238958367355752,0.00436621007846465,0.00352628289216379,0,0.00621269739870568,0,0.0004337494810404,0.00174823495992349,0.00158411985644503,0,0.00105059430544823,0.00759403534428056,0.0026486994414944,0.00631145877205385,0,0,0.00290415879137571,0.0018595900209621,0.00318204323242275,0.000710806034616706,0.00364412593879239,0,0.00526484517838493,0.00397006719762854,0.00249838766392404,0.00215101065807632,0
"Signature 8",0.177470177646392,0.185183455844957,0.177850937367814,0.169075198726012,0.169867943450274,0.13867917050124,0.184158224196072,0.177778692070665,0.170040855486759,0.174164992748406,0.18089861654059,0.139189946284623,0.160715609378152,0.17705155820245,0.185820972273623,0.188595305948281,0.177803496511116,0.177234860712545,0.172390790199035,0.172808009381745,0.190405971487435,0.188050261985562,0.178796596623965,0.135092013721487,0.17583896844236,0.137616688352067,0.144433255100338,0.176208908183289,0.1498883124649,0.18329470916725,0.168338619906889,0.173591714854903,0.183881658077078,0.167645458983193,0.163995305404489,0.172971027945865,0.182435999424664,0.176694837147547,0.193148170481845,0.175953520308167,0.17172778887567,0.17609956754684,0.158105747693532,0.152328681320292,0.151436795833719,0.176746163158657,0.186404127166133,0.185774404158271,0.170147616624026,0.182504999703538,0.177149612549128,0.171687031523275,0.19008452107129,0.133593163478246,0.187285958751038,0.182882600416446,0.1849447489666,0.174484007519917,0.189328848869418,0.185022072962379,0.161542951234855,0.156743676336574,0.146141573525439,0.168001749427067,0.135235863672199,0.161122223473913,0.151923736938573,0.177381763252634,0.177040456579424,0.163248546522682,0.193358354867683,0.182095744156389,0.152130288304158,0.191254468966609,0.192471510550135,0.192208225481425,0.157591971100077,0.179702553833967,0.171878550702752,0.181394090692444,0.165364041653766,0.189877170433844,0.177028166812676,0.15717648600565,0.179152294183207,0.163669691732582,0.175793924752717,0.178080245097571,0.168820292755372,0.175458040848462,0.174674773324843,0.174261075838526,0.126060697107619,0.16765310189508,0.176640833126342,0.178015369225887,0.166799978311002,0.187054720632387,0.183664540019948,0.174290473835875
"Signature 9",0.0514587159064504,0.0502864141094707,0.0584243619635623,0.062289836110204,0.0601254866047551,0.0539430431709143,0.0457568597181806,0.0446159210429781,0.0588548417831386,0.0530549158531974,0.0500515921853575,0.0592187094987191,0.0606478007517151,0.0544782353848662,0.0501836802973947,0.0473576113842332,0.0535273904335887,0.0586648091010807,0.0560066109679349,0.0390245151715197,0.0462365929617497,0.0433913929395992,0.0549058586606012,0.0605174839860217,0.0524946178547493,0.0605220237321199,0.0600669705846956,0.0598678002068545,0.0633031585282805,0.0499522855307094,0.045560758236015,0.0528037116460029,0.0485548769399383,0.0468400671276715,0.0600201062711715,0.051035536201661,0.0347616163481854,0.0559491950364677,0.0470506983912362,0.0588992951894257,0.0609393590788549,0.0595856941259742,0.0620644258649784,0.0631983376405623,0.0631888146267822,0.0412644469085802,0.0551175084820145,0.0487837328841665,0.0528067509413863,0.0546966226593758,0.0594216365175046,0.0574387325057865,0.0478463424206732,0.0543252391734477,0.0480364915307291,0.0445730551776835,0.0513182025073821,0.0393465501814634,0.053213216219008,0.0565775430540568,0.0607840561669161,0.0638478722401022,0.06520339127725,0.0614184537333804,0.0586653143996663,0.059006748959518,0.0627798380066221,0.0478383441918736,0.0590470623095056,0.0610866584196396,0.0498054164032948,0.0540557596106122,0.0632508486598448,0.0500299207035713,0.0556015132636905,0.0514802668810603,0.0613365391812318,0.0552571433922263,0.0481240292664609,0.046588391693534,0.0561427502364903,0.0498250780953934,0.0451767922012754,0.0622605697109912,0.0601729960325144,0.0596592098927448,0.0602581808587663,0.053758299681891,0.0480541078330971,0.0564403660093023,0.0511977799393598,0.0540804017166256,0.0585794618707977,0.0478810633479239,0.0423361400973997,0.0575902591147715,0.0553497165906395,0.0475974671860698,0.0596925164797331,0.049434480243194
"Signature 10",0.0101423527171088,0.00942180953793927,0.00871501904472612,0.00991870192094893,0.00970123400641649,0.00964071456231919,0.0105725533168631,0.0105361182590185,0.00942021321075276,0.00673180493773131,0.0104129827503587,0.0100886166634758,0.0100945267544292,0.00949202140586469,0.00957198551738188,0.0110629677099544,0.00927619650992065,0.00971512860270184,0.00682897056644037,0.0109791656231528,0.0109896369093885,0.00968178732347205,0.00994884417223653,0.00934998257796165,0.00968264068858277,0.00912729579004741,0.00929963275689055,0.00861010834435989,0.00997504922879872,0.00963399554661986,0.0105482013833969,0.00856098985438482,0.00944452833044993,0.0105038412395809,0.010569696032622,0.0111267828803501,0.0114347900397016,0.00869464172873412,0.00994544028255823,0.00904005589504904,0.00990572576310662,0.00790575184358894,0.00946243796841764,0.0103446411351265,0.0102660039535237,0.0123640994386314,0.0098764444633736,0.0112457203703965,0.0110097643299641,0.00849105142516275,0.00879568681353493,0.00853044111522547,0.0102319272805065,0.00956486425097672,0.00957273821680547,0.0107539863248257,0.00911995072688947,0.0119510788080525,0.00999611100601314,0.00861293997709471,0.0105691023711171,0.00994371631903352,0.00998309389239439,0.00805776056587215,0.0102459525791283,0.00972328133448894,0.00937678457138796,0.0117992595140697,0.00932153582371347,0.00966228559936206,0.00993495272508556,0.00962635025916213,0.00974298929774946,0.00953052074105314,0.00929840129419202,0.00954330871648872,0.010068047495344,0.00723049578262922,0.0109737110405956,0.010986540702221,0.0104672450396937,0.0103819146945397,0.0107445282511297,0.0097439344779221,0.00844287102032826,0.00974852959144793,0.00898994414409629,0.0107115104270775,0.0111069027726295,0.00881947897602158,0.0100089169360311,0.00945016810471337,0.00858152365570022,0.0102298883472562,0.0115358123707816,0.00926026441082993,0.00958500004325373,0.01078278154142,0.0100914016263793,0.00993589230022448
