"","Signature 1","Signature 2","Signature 3","Signature 4","Signature 5","Signature 6","Signature 7","Signature 8","Signature 9","Signature 10","Signature 11","Signature 12","Signature 13","Signature 14","Signature 15","Signature 16","Signature 17","Signature 18","Signature 19","Signature 20","Signature 21","Signature 22","Signature 23","Signature 24","Signature 25","Signature 26","Signature 27","Signature 28","Signature 29","Signature 30"
"1",0.292465548537371,0.0602034097853655,0.0909205067446469,0,0.0480666732881843,0.0417644935170621,0.0138531076430705,0.0463026688037926,0.025848374949372,0,0.0140017661070415,0.00443455812423943,0.210473361141228,0,0,0.0879448469349976,0,0,0.0137826137059176,0,0,0,0,0,0,0,0,0.011187372346496,0.0387506983712151,0
"2",0.275602666476331,0.0581319935778198,0.132075241550899,0,0.00013788335933702,0.0555349884488022,0.015474907993982,0.0939711168650066,0.0405574089896922,0,0.0155089997765542,0,0.210710329231285,0,0,0.049195656190346,0,0,0.0213234795323332,0,0.00760852380364795,0,0,0,0,0.00600220038802177,0,0.00111395602728066,0.0170506477886611,0
"3",0.279016036068029,0.0561562001121045,0.079118147237875,0,0.0105080947346151,0.0643154608519866,0.0232402386602956,0.144352781151015,0.0234374535256344,0,0.0112748429414936,0.00275932949418049,0.211556493363306,0,0,0.0855531098381576,0,0,0.00667917318529117,0,0.00158327442020966,0,-1.9360626717648e-18,0,0,0,0,0,0.000449364415807502,0
"4",0.256314583313539,0.0565000886198578,0.028296349542437,0,0.017717120125402,0.0727216313211794,0.0192765010604132,0.177161837121269,0.0411538609017797,0,0.0168086499035677,0.0438606632370638,0.217486079179351,0,0,0.0281725663318845,0,0,0.0169475003046783,0,0,0,0,0,0,0,0,0.00331279408503005,0.00426977495254796,0
"5",0.290438334808373,0.059711669515231,0.127229085462129,0,0.00867956060690399,0.042674105812988,0.0038775681895008,0.0558266554221492,0.0398060433742219,0,0.0287748784694215,0.000806353116666426,0.211781362092277,0,0,0.0873322091123849,0,0,0.0136361890207134,0,0.0082033898202033,0.0024853606375316,0,0,0,0,0,0.00418166667176967,0.0145555678675359,0
"6",0.289289992759952,0.0600839813163727,0.0765989603147933,0,0.148897041090539,0.0271422333498984,0.00644071114877943,0.0590540588387838,0.0450902993318618,0,0.0106050624088478,0,0.215014673263441,0,0,0.0322079018837162,0,0,0.0235551118362167,0,0,0,0,0,0,0,0,0,0.00601997245679707,0
"7",0.282346890398378,0.0634432340294672,0.0901639157188972,0,0,0.0561716235743428,0.00757625976110087,0.140116441983296,0.026952596286741,0,0.0192775525776044,0.0212514589162512,0.208707337712464,0,0,0.0662231436145284,0,0,0.0175567738131007,0,0,0,0,0,0,0,0,0.000212771613828422,0,0
"8",0.278539332565462,0.0567686784215435,0.0585310457919999,0,0.0244291993294172,0.0429011209519196,0.0116859337201681,0.0803638138250433,0.0736560891511725,0,0.0172696126973849,0.00695233661188177,0.217682210567753,0,0,0.0469269542975719,0,0,0.0367723890824238,0,0.000492259617679306,0,0,0,0.0184925484900372,0,0,0,0.0285364748785426,0
"9",0.277528207912647,0.0534098284616984,0.0538215272803605,0,0.0531565622150515,0.0606626883333188,0.0248037291170252,0.0909912035100752,0.0217141413642947,0,0.0137072637041853,0.0006192429026052,0.219688037008935,0,0,0.0736321440739172,0,0,0.0040458074267682,0,0.00220566110213305,0.000155345017623719,0.000349400671201119,0,0.00954147478790823,0.00035514682475092,0.000242710020167903,0.00460591773904928,0.0347639605262832,0
"10",0.250073533494552,0.0578427726903226,0.0345605713677279,0,0.0501489255782778,0.0710017810748471,0.019988106950612,0.146915156020714,0.041902766396027,0,0.0102635958592672,0.00937736147785445,0.218144417612592,0,0,0.0639605588868313,0,0,0.0113179652158206,0,0.00397333360319465,0,0,0,0.00274408770589844,0,0,0,0.00778506606546138,0
"11",0.288958926034889,0.0665789301804274,0.135618033994762,0,0,0.0444460083439403,0.004555289983442,0.0836115850268193,0.0356966775584402,0,0.0182898996411382,0.0108966213118224,0.205514918506983,0,0,0.0766616982732368,0,0,0.0188365354422646,0,0.00588841849968852,0,0,0,0,0,0,0.00222991906451994,0.00221653813762652,0
"12",0.273193658757681,0.0541391395582089,0.0393413555584834,0,0.0143997395224477,0.0599427538769792,0.0233747111404134,0.149192061184113,0.0286062247045121,0,0.0150381428883234,0.016403562909206,0.217801465391962,0,0,0.0811068016215633,0,0,0.0100171104454378,0,0,0,0,0,0.000698163301206091,0,0,0,0.0167451091394626,0
"13",0.273462771367916,0.056759564402959,0.106086157379734,0,0.00879753607495283,0.0616427749143676,0.0147788212263024,0.119692624077334,0.0263530041011207,-4.74382289297602e-19,0.017137709123395,0,0.212387445337165,0,0,0.0702303894256226,0,0,0.0189119745259964,0,0.00206060006862372,0,0,0,0,0.000280083231303797,0,0.00313742947907179,0.00828111526413601,0
"14",0.287845754236871,0.0556000496663697,0.133709977022742,0,0,0.0503512216024224,0.0118385110324951,0.0536052626331374,0.0273164263369156,0,0.0153657064539224,0,0.21073969488512,0,0,0.104068076627865,0,0,0.0156510573335641,0,0.00171730561051349,0,0,0,0,0,2.95511251008718e-05,0.0028302133965893,0.0293311920363712,0
"15",0.285258277066055,0.055863802046087,0.0817842051676784,0.000646007775130366,0.0189095655613824,0.0655584390316305,0.0143449687855861,0.0637021929541776,0.0284177214575791,0,0.0158042033682199,0.00089085165789789,0.214222110195992,0,0,0.103346755235355,0,0,0.0177450371643958,0,0.000720590302974208,0.00137610515594682,0,0.000454177893745032,0,0.000308552345319824,0.00129613209421528,0.0132580428559327,0.0160527157096069,3.95461750912057e-05
"16",0.267958508387212,0.0573587494238998,0.0514453867245394,0,0.0450769426097658,0.0648808182426636,0.026468506061948,0.134770609681754,0.0456371010257131,0,0.0069099892807784,0.014653553921822,0.214823399410011,0,0,0.0247082559389447,0,0,0.0204088455693374,0,0.00510545772253294,0,0,0,0,0.00396383831764682,0,0.00590027448939591,0.00992976319203545,0
"17",0.279748976339526,0.0556098160833453,0.068905125293636,0,0.12030417358071,0.0340858511624708,0.0103177884891605,0.0673756867660318,0.0276538110372923,0,0.0132779254896133,0,0.215656074041287,0,0,0.0440888862075986,0,0,0.0254838410786353,0,0,0,0,0,0,0,0,0.00418311643301525,0.0333089279976784,0
"18",0.269496595331224,0.0557187738057528,0.0977221644527506,0,0.00223652464038708,0.0660821812529749,0.0206042715836122,0.120454977920951,0.0136269821953107,0,0.0116806185658018,0,0.208135853380129,0,0,0.0957927118860449,0,0,0.00946524576871167,0,0.00822365183058415,0,0.00423449833923995,0,0,0.00188914720176692,0,0.00463075482889297,0.0100050470158655,0
"19",0.260360426425723,0.058674848864782,0.0782065820500976,0,0.116618543658074,0.0695021720710591,0.018418978635169,0.104909329322375,0.00772972925496361,0,0.0051003891146866,0,0.214369186586193,0,0,0.0254521741862791,0,0,0.0161630787913727,0,0.00251825748247727,0,0,0,0,0,0,0.0120176105525707,0.00995869300417626,0
"20",0.290749372614458,0.0559158044570737,0.119580202950683,0,0,0.0450043468412362,0.014438966511067,0.0950578798701949,0.0234186640985116,0,0.0180507037558715,0,0.213287855287121,0,0.00128719128094834,0.0715823883353627,0,0,0.0192247756625886,0,0.0048232484919943,0,0.0001332241512223,0,0,0.00337316254700729,0,0.00544273935799017,0.0186294737866702,0
"21",0.278013588374549,0.0592098567159801,0.127849722724366,0,0.0383207760431141,0.0508067831193828,0.0112713257723075,0.0744142493299578,0.0387643792544618,0,0.0129228297341727,0.0111918971817386,0.206850955142462,0,0,0.0565015584174965,0,0,0.0183007561232687,0,0.00339553244918264,0,0,0,0,0,0,0,0.0121857896175591,0
"22",0.281093777574773,0.0597559847614985,0.0857059963919078,0,0.0125086343488051,0.0488686351537916,0.0157858512566532,0.111148258737404,0.0556494471481755,0,0.0123602760256775,0.00248066217555537,0.211329957401382,0,0,0.0569677513317247,0,0,0.0147202770566012,0,0.000942513904578114,0,0.00113972862575859,0,0.000776014714926548,0,0,0.000271907658715922,0.0284943257320712,0
"23",0.248295395432384,0.0516236155013862,0.00695138908820632,0,0.121052500516675,0.071296676830559,0.0318251348924683,0.140350844496415,0.00265172049537412,0,0.0013007072314204,0,0.221152521134634,0,0,0.0687221406431437,0,0,0.00715994627039571,0,0,0,0,0,0,0,0,0.0150766077934948,0.0125407996734433,0
