"","Signature 1","Signature 2","Signature 3","Signature 4","Signature 5","Signature 6","Signature 7","Signature 8","Signature 9","Signature 10","Signature 11","Signature 12","Signature 13","Signature 14","Signature 15","Signature 16","Signature 17","Signature 18","Signature 19","Signature 20","Signature 21","Signature 22","Signature 23","Signature 24","Signature 25","Signature 26","Signature 27","Signature 28","Signature 29","Signature 30"
"1",0.160919954798997,0,0,0,0.00305840290808126,0.179105092350378,0,0,0.0349423586590577,0,0,0.168790998117882,0,0.0159437229221507,0.0382528349009897,0.0340956506745199,0,0,0,0.180858735268362,0,0,0,0,0.00816635236540221,0.154469039200524,0,0.0161024520125495,0,0.00529440582110648
"2",0.173570705080298,0,0,0,0.00811118252759069,0.181407716629928,0,0,0.0684160150523058,0,0,0.181407716629928,0,0.0217831100513696,0.0311093115639216,0,0,0,0,0.181407716629928,0,0,0.00316625170426857,0,0,0.146281351287961,0,0,0,0.00333892284250041
"3",0.159620606256407,0,0,0,0.00104857722059938,0.199514570462517,0,0,0.0577051654460813,0,0,0.199514570462517,0,0,0.0346794489189602,0.0147636765435375,0,0,0,0.199514570462517,0.000933366623826443,0,0,0,0,0.127943868949011,0,0.00472943504722102,0,3.21436068057039e-05
"4",0.162214108527536,0,0,0,0.0397207784328748,0.183286944805484,0,0,0.0206065956143838,0,0,0.179934829324645,0,0.016555084544646,0.0316622744075497,0.0306348407184106,0,0,0,0.183286944805484,0.00815051343714684,0,0,0,0,0.127833758002626,0,0.0160682288284571,0,4.50985507573622e-05
"5",0.162985704289747,0,0,0,0.0614678845792498,0.171452956877475,0,0,0.024372206607405,0,0,0.171452956877475,0,0.0298501635605445,0.034663222494503,0,0,0,0,0.171452956877475,0,0,0,0,0,0.157321231336902,0,0.0145794832829787,0,0.000401233216245824
"6",0.167186054749386,0,0,0,0.0902822027940997,0.177472708275294,0,0,0.0265309295413945,0,0,0.177472708275294,0,0.0158869242478125,0.0241235800819429,0,0,0,0,0.177472708275294,0.000799077169274065,0,0,0,0,0.127315298669183,0,0.0154578079210242,0,0
"7",0.159063543837485,0,0,0,0.0828521006913897,0.1753692458867,0,0,0.00874175109501033,0,0,0.1753692458867,0,0.0170164053539131,0.0316330600652368,0,0,0,0,0.1753692458867,0,0,0,0,0.00610252079793949,0.149419152325774,0,0.0190637281731519,0,0
"8",0.139318122370929,0,0,0,0.0900601751037128,0.180580908622488,0,0,0.0343987572901023,0,0,0.159503424046048,0,0.00311465726795908,0.0477247790892315,0,0,0,0,0.180580908622488,0,0,0,0,0,0.15428015003251,0,0.0104381175545327,0,0
"9",0.157672020659615,0,0,0,0.088510380397799,0.17917872572468,0,0,0.0143148060809134,0,0,0.17917872572468,0,0.0157291681368082,0.0328310847584906,0,0,0,0,0.17917872572468,0,0,0,0,0,0.138704618698059,0,0.0147017440942754,0,0
"10",0.169186250378739,0,0,0,0.0556220233928733,0.178832010525093,0,0,0.0413559479510839,0,0,0.178832010525093,0,0.0209735781542326,0.0244357099389309,0,0,0,0,0.178832010525093,0,0,0,0,0,0.145751831725395,0,0.00617862688346836,0,0
"11",0.157409959849198,0,0,0,0.0647341205665955,0.172833097651624,0,0,0.0208747748784767,0,0,0.172833097651624,0,0.030572818415418,0.0309598752157445,0,0,0,0,0.172833097651624,0,0,0,0,0.00936909199935221,0.148933239284301,0,0.0186468268360414,0,0
"12",0.163784552135127,0,0,0,0.0750453394229471,0.175780252113615,0,0,0.0470530090450975,0,0,0.166667034409687,0,0.0202942460907346,0.0276962367558958,0,0,0,0,0.175780252113615,0,0,0,0,0,0.143140111357916,0,0.00475896655536428,0,-9.75776415854753e-18
"13",0.168818541752975,0,0,0,0.0257317561380229,0.181933222408075,0,0,0.038584715587688,0,0,0.182141767666998,0,0.0223774741376301,0.0216455631239287,0.00917032791797766,0,0,0,0.182141767666998,0,0,0,0,0.00979400232875537,0.141918058642378,0,0.0153451229984019,0,0.000397679630171045
"14",0.163662457540058,0,0,0,0.00526410270866529,0.172183326114789,0,0,0.0469068105059358,0,0,0.17394572700507,0,0.0353817628579158,0.030612874714149,0.00392250663797231,0,0,0,0.17394572700507,0,0,0,0,0.00744925492795364,0.16724817187606,0,0.0148584159043483,0,0.00461886220201318
"15",0.156499732179357,0,0,0,0.085571195890584,0.170355128758735,0,0,0.0383768996093987,0,0,0.169330904385038,0,0.0193101701457111,0.0317803053874322,0,0,0,0,0.170355128758735,0,0,0,0,0,0.148609598776035,0,0.00981093610897287,0,0
"16",0.144746753784507,0,0,0,0.0440852607164266,0.18873828533678,0,0,0.0651361820000286,0,0,0.144326743629643,0,0.00193513223286381,0.0304190961916058,0.0116931762700472,0,0,0,0.18873828533678,0,0,0,0,0,0.154348289850702,0,0.00989894482771908,0,0.0159338498228972
"17",0.176795285418615,0,0,0,0.0661182309573975,0.188879371821057,0,0,0.0154527566423933,0,0,0.190978693605536,0,0.00116655118494585,0.0322819889390064,0.00645311833722511,0,0,0,0.190978693605536,0.00285343739509099,0,0,0,0,0.107634466842664,0,0.0204074052505316,0,0
