"","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","Trial_25","Trial_26","Trial_27","Trial_28","Trial_29","Trial_30","Trial_31","Trial_32","Trial_33","Trial_34","Trial_35","Trial_36","Trial_37","Trial_38","Trial_39","Trial_40","Trial_41","Trial_42","Trial_43","Trial_44","Trial_45","Trial_46","Trial_47","Trial_48","Trial_49","Trial_50","Trial_51","Trial_52","Trial_53","Trial_54","Trial_55","Trial_56","Trial_57","Trial_58","Trial_59","Trial_60","Trial_61","Trial_62","Trial_63","Trial_64","Trial_65","Trial_66","Trial_67","Trial_68","Trial_69","Trial_70","Trial_71","Trial_72","Trial_73","Trial_74","Trial_75","Trial_76","Trial_77","Trial_78","Trial_79","Trial_80","Trial_81","Trial_82","Trial_83","Trial_84","Trial_85","Trial_86","Trial_87","Trial_88","Trial_89","Trial_90","Trial_91","Trial_92","Trial_93","Trial_94","Trial_95","Trial_96","Trial_97","Trial_98","Trial_99","Trial_100"
"Signature 1",0.233817570094034,0.22265235628369,0.230987031734112,0.231569461003123,0.23907399715075,0.231243464317714,0.230857483717477,0.23569237489127,0.235062774165906,0.227213279483865,0.229124773907775,0.22530507714402,0.23097885945503,0.223603202549422,0.216973605422412,0.226819739153353,0.241397161321205,0.224815025484277,0.226316662509806,0.218362717593917,0.216589496963338,0.233187313628192,0.21897514109052,0.218467858766339,0.239364048473555,0.236546986572228,0.233351137585714,0.218998803416922,0.221506953226539,0.243102092103894,0.230338090453713,0.234288725338805,0.215698430297588,0.221997353828607,0.233793586405708,0.213764132981871,0.232811092683234,0.218079776750783,0.228173167583255,0.23169991374354,0.228810814947047,0.217110854633028,0.233006743594207,0.237636643027048,0.217907729900282,0.238831210261317,0.234255202152442,0.233407404140345,0.229006288003663,0.232104474820201,0.215592950729525,0.231273376935837,0.22895652148176,0.236924244125253,0.230715074262221,0.229288727034399,0.224384965099823,0.230844050076383,0.229239582014593,0.234662191192035,0.230190382780795,0.22367684685864,0.228394807069906,0.238602976404391,0.23915378959379,0.248825751214882,0.228128375220152,0.233305379518729,0.232937591250894,0.240808145106663,0.220437143422091,0.217972577821066,0.23244957667947,0.231166092737813,0.229551361974552,0.23787883249081,0.23543182341096,0.225463718026118,0.227626999698962,0.216977500689651,0.226340196791449,0.231912499947961,0.238822887605288,0.227437607879018,0.236415758647194,0.23898749509527,0.224219304214351,0.225119164264113,0.227260048049155,0.228827018103424,0.211694008010551,0.21892489179682,0.224108143174469,0.232025410325447,0.24679809559452,0.235254790101756,0.225398304379076,0.215055634539807,0.224098237456975,0.224837607349171
"Signature 2",0.200741903111886,0.197816238398108,0.199186220398347,0.196897157080728,0.198714693261115,0.196540000372789,0.197311013201006,0.198373910034402,0.198816544688142,0.197257002563541,0.199417423998427,0.201140992878064,0.196293927533889,0.201969416188653,0.200444378774445,0.203161565849419,0.198329674344447,0.196327541773842,0.199982105663732,0.200351119985833,0.201420423802823,0.196681110367849,0.196362556044604,0.201861242957877,0.197126900960612,0.1977633017748,0.199527033822251,0.197563054207093,0.198837865756939,0.197813055156625,0.195990832922407,0.198205947403532,0.200795312865948,0.198373382388759,0.196239016162346,0.199621122653299,0.197967946250948,0.197961476107119,0.199331778624353,0.197286558955462,0.200801892412832,0.200293287034469,0.201588988377341,0.199084441802785,0.200947857795657,0.199204202318067,0.197723806152961,0.199691145976803,0.19592177286178,0.198794884069608,0.199169445163228,0.201857030835613,0.203396424981755,0.198273544000626,0.198275450665456,0.201877401568182,0.197930448894232,0.197484976118596,0.195946724077015,0.195998448646285,0.197792603278679,0.203361192393189,0.198489155393974,0.201230162933502,0.199708760756468,0.198139427017427,0.195279569804375,0.201915396749812,0.197487582363689,0.197743831172075,0.19876770195494,0.200091512767297,0.198081159765091,0.198801684716218,0.194620213154741,0.200580259666844,0.198227270115775,0.200097542873782,0.198189895132405,0.200820075832439,0.201519435736865,0.197018392944913,0.200742720111269,0.197298654292705,0.198948691806216,0.197800907443993,0.200072228200857,0.198801333708119,0.2004456471162,0.197902973110391,0.201916395122199,0.197822585144912,0.197375437182471,0.202445841542802,0.198916622371965,0.197435059555191,0.196939657524177,0.199139010446846,0.200154111820033,0.196563269604041
"Signature 3",0.112024192753838,0.115388708483282,0.081676626287534,0.0395910714597302,0.050201766893856,0.0702164191946874,0.0455356766287112,0.124972865339924,0.0284237845557985,0.060368537324196,0.109142639071265,0.0636692087328553,0.087946646496451,0.117374636402638,0.112398396728139,0.140082729751589,0.103253998904206,0.0582572147039758,0.147897674610661,0.0339320751142388,0.0246997408933664,0.0700705581127551,0.0601511135736725,0.107067880104938,0.121440283742927,0.103970510735931,0.0964398899390367,0.0282855366065833,0.0963509829295989,0.0937995339049263,0.0745425105608049,0.0518769300849466,0.122300912665889,0.106589389888475,0.06363228573045,0.0701657770220213,0.028858591532825,0.0609803685881612,0.0647899985329583,0.0694388713286132,0.048903747370285,0.0423927448642576,0.0756796870570319,0.0547627517634101,0.0251655885338178,0.0816197590526142,0.0734209460179583,0.0945289857114676,0.0846101415391174,0.0910742612078303,0.00660102304753825,0.0880323070089651,0.0899658379621283,0.0878553417814022,0.0657570717806793,0.0723243304572192,0.129335391868798,0.0599729980873152,0.0990322952967934,0.0966029779620631,0.0777126548763136,0.0266339498863697,0.0689286820035657,0.12864848053099,0.102072722871326,0.11617915467176,0.069781595792967,0.109968106186782,0.0694671967802221,0.0961861202746252,0.0942537892325168,0.0815582389349367,0.0691497714050115,0.0608565085807581,0.0744971031748658,0.124785856339642,0.068275364308414,0.0761559557918015,0.0587032466901573,0.0867941872886724,0.029345788307869,0.0799030481617833,0.108751233270344,0.0593337530013338,0.0662035526134534,0.0661874942866821,0.0772822563970981,0.070480734664356,0.11816386337456,0.0337927289198636,0.0382116693057917,0.038008013732672,0.0504182111299987,0.0851787875201197,0.117723647249953,0.0616074935186695,0.0901645933291126,0.025840936141442,0.0455380862889051,0.0345412834370565
"Signature 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322611503878138,0,0,0,0,0,0,0,0,0.00187709498824603,0,0,0,0,0,0,0,0,0,0,0,0.000764567936378961,0,0,0,0,0,0,0,0,0,0.000199423298963098,0,0,0,0,0.000493419283227448,0,0,0,0,0,0,0,0,0,0,0.00788569685729489,0,0,0,0,0,0,0,0,0,0,0,0.0066805171880287,0,0,0,0,0,0,0,0,0
"Signature 5",0.0449315341230856,0.0107321667121151,0.0671798546255136,0.0860999367156764,0.0390837773152505,0.031864833737067,0.0508438812645815,0.00988395807339211,0.100063586691024,0.0564079192395252,0.041663378889635,0.116935562849883,0.0154006198354141,0.0897161814615938,0.0990630950467496,0.0670287283493737,0.0167205195122563,0.0353581337802849,0.0427742032357682,0.107582565131645,0.128986666504706,0.0781101965596726,0.0766949792862388,0.10292766363566,0.00983059128374998,0.0205968580786034,0.0344330663109724,0.147226900695238,0.0796257218263878,0.0187065317183261,0.025050975941802,0.0699719773093752,0.114536927765967,0.114740602919255,0.0346881807109537,0.0928768296651199,0.0895156480956485,0.118811452963304,0.109184850143891,0.0598374078026633,0.167205409544247,0.142640951118508,0.112075541353999,0.115079961120149,0.150948089449913,0.0209208453909727,0.0148948511125918,0.0795796408336311,0.00797186938235629,0.051143589760008,0.172962255533538,0.0417038683972087,0.119809700489313,0.0334140638726172,0.0383390572977433,0.0717118238798034,0.0140586715495754,0.0378737135218716,0.0136433434479645,0.0116432551361696,0.0450073756588858,0.144696398829128,0.0716472399025059,0.0401786653734299,0.037611144742551,0.0200202690522405,0.0351395043092169,0.061018916985747,0.0571414182069512,0.0286929205460566,0.0304373658309985,0.0639646750009337,0.0353311320126493,0.0838220269916665,0.0355831595745298,0.0269255796540347,0.0391632962302757,0.0599501717555274,0.0586114076183045,0.146053545754066,0.121123607056274,0.086496361038215,0.040871221889891,0.0355249086752938,0.0478539389830795,0.0424083620811114,0.0993176257692525,0.0422989442247405,0.0644921093984808,0.0914766512205723,0.115929893935354,0.0830542110613356,0.067049050952405,0.093462615227371,0.0261404606427518,0.0599396694727873,0.0563079190498946,0.16408747123936,0.125448922606909,0.106400284431418
"Signature 6",0.0174462517108652,0.0308608628937519,0.0265851527795328,0.016043402761083,0.0143793430539305,0.0170406565246905,0.0190610614049443,0.019881860868895,0.0160258923348721,0.0320930931045502,0.0288793738288549,0.0185296713272583,0.0198221568848367,0.012911184957432,0.0390508314409662,0.0232359095652065,0.0205987200235065,0.0291226382845906,0.0251556871712247,0.0217726221998592,0.0273192439917603,0.0160974881960554,0.0201278548052136,0.0273433632704117,0.0185066647810945,0.0152241025505747,0.0224741904175978,0.0193077237504389,0.0236520391951524,0.0162461601156195,0.030720424278823,0.0161797757789518,0.031343031147941,0.0239661448179101,0.0232251038946213,0.0313643730088788,0.0194509158428403,0.0323295147181213,0.0172961691910194,0.0218925152247976,0.0114851214780608,0.0261054990229931,0.00688464341342233,0.00316869290036369,0.0279505313331677,0.0242565670088164,0.0213397447525938,0.0159487655527943,0.0304870882824044,0.0201550195253401,0.0277050121577985,0.0245871891219311,0.00974769144642966,0.0135120785235132,0.0235088545576701,0.0215699886263736,0.0267840624345147,0.0231929479538669,0.0254482137354197,0.0295609460902088,0.0243697967550917,0.0152127299146106,0.0209255641645814,0.0103350606043071,0.0193935709087235,0.00650726014517909,0.0299969129024924,0.0225733915606839,0.0136624642486733,0.0201882827276002,0.0361956442008693,0.0349293920542222,0.024270108874281,0.0135094527898326,0.0249638499469467,0.0181255743413173,0.0220107075863012,0.0288788175341726,0.030735535240577,0.0324433944899053,0.0265722087680802,0.0171681907017082,0.0161500442658805,0.0279113412575396,0.0172415197650275,0.0168905019790171,0.0155226499102779,0.0319947166730338,0.0263165680324195,0.0217597427884595,0.0373262870059686,0.0334186550715115,0.0314254298830586,0.015631281513082,0.00406799894892344,0.0180491559014729,0.0240604324554955,0.0292087239560065,0.0206908192661531,0.0147122035057255
"Signature 7",0.0283850177522105,0.0249272267187058,0.0259013208556761,0.030428907166774,0.0228299568926631,0.0232426757753705,0.0231180420141349,0.025901862563212,0.0227660868924054,0.0250981503155699,0.0267752549566696,0.0201818710495767,0.0251778136815833,0.0248840126003742,0.0267155632142406,0.0251705570824784,0.024991381934248,0.0252004341508205,0.0257992962339805,0.0226129096365352,0.0261639355175238,0.0253107899787372,0.0168792013367505,0.02564521968632,0.0226414601000536,0.0233151446825449,0.0204141944375897,0.0231320935061466,0.0174979296511219,0.0240761943439184,0.0286478388328829,0.0245994738708364,0.0202150036280741,0.0225736286183772,0.0243325153765264,0.025636994450461,0.0286959314337648,0.0262214087848365,0.0246931173668502,0.0239331627770752,0.0219325111052106,0.0236508167496868,0.0269390661176298,0.0236338318313615,0.0254974102077965,0.0252643028045498,0.0258858642679926,0.0234678339855777,0.0265589504933797,0.0229568473118017,0.0264637817201279,0.0234014324083733,0.02476294279001,0.0269463406436627,0.024561365326772,0.0250644515261312,0.0212926307717693,0.0278444954012659,0.024166853177154,0.0267056849115821,0.0250493422058197,0.0210391541658612,0.0280667962795498,0.0251032921796056,0.0272030012345861,0.0227617845788835,0.0248362966066016,0.0260684923177369,0.0250317748496495,0.0250461385418578,0.0282708753790148,0.0281096576106294,0.0233994921953232,0.0245690908695111,0.0284777881064572,0.0251508478072539,0.0240272974876355,0.0232618861962541,0.0245314181859278,0.0243099879092088,0.0257856508958626,0.0204228843805177,0.0240297517696879,0.0249740340045363,0.0196505538284503,0.0242329271906838,0.0199248913075566,0.025619432606313,0.0262423625404763,0.0238345368667251,0.0277655175544421,0.0234449181642765,0.0234988886191878,0.0278969390900678,0.0252202050983823,0.0247457951672991,0.0198513790054696,0.0256441147368088,0.0195296878350792,0.0275647429994825
"Signature 8",0.0437822162234732,0.0841207328926728,0.0744795543212949,0.0998429908477942,0.115724201899688,0.107987036789502,0.12375994740779,0.0503833537443851,0.124150167110713,0.0864541272973377,0.0490462703507656,0.0577580317402645,0.0923143225290637,0.045315914710124,0.0302493745230982,0.0458566697839277,0.0437648145172243,0.109444347154091,0.059318609801483,0.122222927739669,0.128072241974703,0.100039093198427,0.111784293457756,0.0706619022218396,0.0465067098652518,0.111344124792255,0.0621612377935388,0.12109860057116,0.0714167078304548,0.0563915578647311,0.0771946362607588,0.10998694995329,0.0430477294074713,0.0303229384176618,0.116018498758334,0.0952221696873764,0.138502527572046,0.042411627648604,0.0811616295619762,0.10495011477787,0.0392575361975439,0.0705325926953536,0.0490135145355389,0.0791489012195753,0.0640383165095437,0.0718195389837201,0.113630393930977,0.0502296126559671,0.0929164872462281,0.0804662187748569,0.148867837514924,0.0885033142870867,0.0310456178166406,0.109249624596374,0.105388255612298,0.0632502022201107,0.0730581799754022,0.109168113207579,0.100798782183943,0.0887184764988882,0.0785714596851611,0.0952894177681597,0.0886905362879922,0.0434161192246637,0.0802831542502464,0.0551241584178101,0.0927828270366792,0.0473462657977661,0.0918368206812528,0.0576639949339347,0.110334061573585,0.0913111594262776,0.0784373658837354,0.141733210973891,0.0716202796198898,0.0810191123975911,0.110782860719421,0.0590860281242741,0.0700265806424984,0.0391429286963532,0.0923534689617127,0.0689947845536097,0.0511946215684469,0.106841479165431,0.12023397277397,0.117558437094093,0.0605651693169711,0.0827615805494005,0.0210487589585993,0.135081964505227,0.08007814297712,0.108966616747976,0.0966108356684058,0.106973139154648,0.078992574579585,0.0728490702563362,0.060642514049215,0.0604688647504413,0.0514489099063364,0.120253799440268
"Signature 9",0.0493985348353119,0.0422254611850273,0.0494216135083221,0.0453971048113566,0.033258579032021,0.0466391145390296,0.0471125032587225,0.0446853890926995,0.0308205506628931,0.036536055566776,0.0357972208205006,0.0669328459905105,0.0463756601461959,0.0436583446838502,0.0152073081168145,0.0467872143633738,0.0350670018097083,0.0344838452745709,0.0407155303912865,0.0544832647577688,0.0461131965803387,0.0459284429214804,0.0290400766859483,0.0368089759623565,0.0293774929573091,0.0354651497713426,0.0515959693646001,0.036941971315442,0.0238512790148491,0.0358681081476769,0.0348797035212611,0.0515912274322448,0.0331957182397001,0.0292420226882897,0.0340118121596226,0.0286285978581237,0.0330923027625637,0.0395699911795089,0.0435857271909826,0.0354411886831965,0.0551183614352181,0.0529023728164063,0.0515992840310727,0.0547076522845912,0.0289422356468239,0.0315745589448651,0.032909370303391,0.053458142576043,0.0283069675393132,0.0417723445943676,0.0220970757001544,0.0470634768319171,0.0539649839073578,0.0480821121025345,0.0435555706640209,0.0542767211106909,0.0393597950493663,0.0510897842018868,0.0298255298088356,0.0230212248927878,0.0318229616266053,0.0625959592315188,0.05463611965199,0.0452404917414635,0.042037696598832,0.0518547017489339,0.0269610978037108,0.0542390804814666,0.0553714894487898,0.0434494195888696,0.0294546412958139,0.0449319352376573,0.0398016777129029,0.0347399587467377,0.0418528155166391,0.0428783532799727,0.0271856272466301,0.0508883299471201,0.0480754621948231,0.0285231780498953,0.0420478591075058,0.0447044944714959,0.0460940777808767,0.0377996560596538,0.0394515678201121,0.0263799074916415,0.0546994943034123,0.045358139704218,0.0381903488151051,0.0364681457607407,0.0492823499797832,0.0305496061347621,0.0439418167886017,0.039773355563634,0.0523821548947299,0.0443314647292051,0.0357355549760445,0.0250801458097247,0.0548992279183974,0.0394870182034463
"Signature 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204022616476113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
