"","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","Trial_25","Trial_26","Trial_27","Trial_28","Trial_29","Trial_30","Trial_31","Trial_32","Trial_33","Trial_34","Trial_35","Trial_36","Trial_37","Trial_38","Trial_39","Trial_40","Trial_41","Trial_42","Trial_43","Trial_44","Trial_45","Trial_46","Trial_47","Trial_48","Trial_49","Trial_50","Trial_51","Trial_52","Trial_53","Trial_54","Trial_55","Trial_56","Trial_57","Trial_58","Trial_59","Trial_60","Trial_61","Trial_62","Trial_63","Trial_64","Trial_65","Trial_66","Trial_67","Trial_68","Trial_69","Trial_70","Trial_71","Trial_72","Trial_73","Trial_74","Trial_75","Trial_76","Trial_77","Trial_78","Trial_79","Trial_80","Trial_81","Trial_82","Trial_83","Trial_84","Trial_85","Trial_86","Trial_87","Trial_88","Trial_89","Trial_90","Trial_91","Trial_92","Trial_93","Trial_94","Trial_95","Trial_96","Trial_97","Trial_98","Trial_99","Trial_100"
"Signature 1",0.185530176538568,0.184344964787411,0.17960858328424,0.178475719552517,0.182367709568668,0.170180688680652,0.176535029790621,0.181715717859388,0.182519302345732,0.169638993420261,0.173958976081573,0.172717263427127,0.181285581736783,0.171750302546604,0.171442366171691,0.179808368433599,0.174478406139239,0.179297712600032,0.171425751899445,0.17215090703129,0.177509742877702,0.182086815105559,0.188369351808067,0.180357342016938,0.174154688712359,0.182124376707038,0.184608898111488,0.172932337432945,0.178650997454501,0.19399342451391,0.188858778692952,0.174893676232434,0.179079113397206,0.17777167923222,0.177729976186618,0.17472873917163,0.190422034298153,0.178586477430259,0.181961927374152,0.194466533209068,0.181464471740261,0.181982219417094,0.181670458104919,0.173236817736373,0.18423117606626,0.174065300435301,0.183519083008037,0.180441381519534,0.174911486992152,0.173575760478558,0.182055378973557,0.172744906731618,0.179142884377947,0.175326986791421,0.183130894593346,0.179736648488849,0.17665862498961,0.178766181254423,0.184087014350872,0.172007646598641,0.180256794536442,0.187549894773153,0.169109181711356,0.173803062041136,0.176701985380152,0.175654680522469,0.181649499673312,0.19579565656806,0.182447986066509,0.181882972274691,0.178474990665981,0.177972298027106,0.179797692754288,0.174429868712186,0.191278964513029,0.18701793675662,0.178764481636016,0.183628931850685,0.178040050157064,0.1782655668205,0.174598537279509,0.177585189037814,0.191386526724471,0.187699032648444,0.187832092454968,0.175508575154468,0.176238165654621,0.187673783777541,0.179990714512469,0.174684548980642,0.184840833555452,0.193968064139529,0.178584349008977,0.184247123267765,0.178034732886759,0.174884415446725,0.171442773010036,0.175047456199638,0.171446109376118,0.181145309904468
"Signature 2",0.0455509935266923,0.0392198861974214,0.0415627758413501,0.0436022052932499,0.0483509293717832,0.0429607255815004,0.0422304208393277,0.0454034848444705,0.043099747144743,0.0416118458743474,0.0460921253589444,0.0422636831105819,0.0442491646176875,0.0444480828887799,0.0448599295738282,0.0403628601346879,0.040955670700046,0.0424459346909836,0.0401329287484387,0.0436969441818882,0.040239948390949,0.0418072164931434,0.0434786914533487,0.0464998804328262,0.0471094255052719,0.0464673157491603,0.0439755059468004,0.039754615189987,0.0408638763754494,0.044511212414785,0.0452080481206559,0.0449945582167649,0.0431481882445584,0.0475018733196562,0.0413479254842627,0.0433588255912187,0.0411817480304504,0.0421454621814255,0.040488438838407,0.0341018908276438,0.0438553386803122,0.0433633103661066,0.0438335754218862,0.0455660208283062,0.0424710560817647,0.0438360496531994,0.0451243442672098,0.0479944583971632,0.0402569516639721,0.0440662014485114,0.0431078961279063,0.0426723783457278,0.046290710349786,0.0421911958200885,0.0395605028725237,0.0469595594892811,0.0456345835089301,0.0424398569516347,0.037291232049929,0.047033019271158,0.0373446812592989,0.044290935897908,0.0385663366871831,0.0466660438606609,0.0430333741242964,0.0426977658739416,0.0391300291701265,0.042340722759791,0.0454300109672107,0.0455323567098156,0.0470179719667981,0.041069328795228,0.04222387923667,0.0441701509666377,0.0403334846313103,0.0436247766303034,0.046327492232378,0.0393489511649781,0.0491158616293253,0.0465385555153651,0.0438430451266602,0.0426097225883057,0.0354354092427008,0.045825898790923,0.0435169773779924,0.0458170424740447,0.0423767820431427,0.0424534744910973,0.0405808680515812,0.0435132524567783,0.0401873179503767,0.0374269474053154,0.0443431333611386,0.0423011910634784,0.0450970150486715,0.044628984766394,0.0434819970126467,0.04596116463189,0.043972872263241,0.0427263541856632
"Signature 3",0.043523763137297,0.105777277472949,0.0898593186694316,0.0754558354443841,0.0580256274764599,0.0777224749790275,0.0529753931144417,0.0603812784723394,0.0787530268037996,0.0274408852123821,0.0686964542567541,0.0714284039812485,0.077037791311161,0.0736401114806141,0.0760819974393575,0.0600091168902889,0.0521982132737858,0.0891773953349557,0.0339377127452964,0.0866944216800646,0.0310234989362333,0.0664415793588307,0.0887440680751245,0.0575383611724264,0.0532399131805316,0.064910014973471,0.0248471498461282,0.0653944899238695,0.0854992354647841,0.0754763926953829,0.0891440647065542,0.0870345334380755,0.0835610837712646,0.0728563869798168,0.0688990172299409,0.0719400586767533,0.0878976571220312,0.0683197572145084,0.0416681340707957,0.0432461194013689,0.0893319547715018,0.080414470220833,0.0682937674439892,0.0757031215473921,0.0728076783681519,0.090127466131888,0.104032577675898,0.0602421536722785,0.0883353964849645,0.077828473750809,0.0522509885323063,0.0381878934063415,0.0938364709566663,0.0617992996989268,0.0679015121015462,0.0754508984637394,0.0664595587600621,0.0746237377027386,0.0722963338794339,0.059333063586138,0.0373913197621267,0.0886653790036752,0.0565501147098865,0.0577464681665213,0.0530037219531963,0.0652476327872438,0.0433917269381458,0.111951351361123,0.0447356878103886,0.0970558598574589,0.0469484567270167,0.0376023309890868,0.0430553949346171,0.0653150362006243,0.0522552846373281,0.0768513836148405,0.0578959327714139,0.0381094718348399,0.0549102840575541,0.0699942690159235,0.0889881722257186,0.0918848628359642,0.0815032610160281,0.0542342320210934,0.0786248757838704,0.0811038260192284,0.0579278874227056,0.0493404500491608,0.0877411941851384,0.0885282659878411,0.0159899148418583,0.0416093054944997,0.0592883667468212,0.0719204706957167,0.0641253008709619,0.0628395194903805,0.0528440496944806,0.0534759836754559,0.0855179849612337,0.101347927669993
"Signature 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462854016403629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418409355990955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895122261328052,0,0,0,0.000295398010010357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Signature 5",0.167796556459706,0.0881115119554825,0.10626141737301,0.170007520184967,0.169865918785897,0.15319900714101,0.162341016782828,0.14740417682945,0.158064566287545,0.163196651161042,0.14637519201332,0.150007592563635,0.0968565757340381,0.158287515392095,0.158195916135936,0.134352103133787,0.166266896613323,0.112250491368645,0.165780083348628,0.118251694463362,0.139119737816321,0.136225314285578,0.0886021607528777,0.132704071617587,0.160295295179309,0.124934863568526,0.175596369513275,0.162920671323513,0.126426999195218,0.117504472096538,0.128278595008546,0.127682069359031,0.146799865259005,0.161211115350637,0.172334773676043,0.160709440038651,0.0683474587437627,0.1650089845844,0.175616555108238,0.111609205850208,0.0992749378838931,0.122401594545856,0.119154880693483,0.127317248946227,0.101217814314393,0.153361470983279,0.0750380266160752,0.136716644787274,0.138019307837261,0.154903300451776,0.148793194184005,0.168784166737723,0.081481867806075,0.134545148412333,0.105101856252364,0.129977518833484,0.126016135211286,0.162833443433288,0.107550442706238,0.159656184087649,0.150321168193048,0.100550181941526,0.156457059498416,0.167913868117663,0.156321797553864,0.162725484811882,0.161002773179679,0.0530737161275309,0.163998492033551,0.0778373890810883,0.171619123967792,0.169051507809467,0.165109983708112,0.162287161359978,0.17177828757771,0.091077125135805,0.162799207045057,0.17304017052071,0.16931743090825,0.134845804519191,0.16032023245185,0.0918702099297215,0.0783110861313156,0.14916173765297,0.0860964348048851,0.155337513510409,0.159943766339937,0.179783700973145,0.152332931706442,0.167593415727001,0.173770353989478,0.0870058158899533,0.167546278833541,0.16883312564325,0.160282863879566,0.1734491838678,0.160188424314125,0.153748797135809,0.14837916462037,0.118026019103161
"Signature 6",0.0405887583883879,0.0496286554833862,0.0418604080896686,0.0383537174216786,0.0462160669326905,0.0555460207096913,0.0514245525974396,0.0366348299828655,0.0440554791053649,0.0510424280530594,0.0579669733003195,0.0544574654780544,0.0488053965291659,0.0527271120281966,0.0435042644164619,0.0586389105955259,0.0440329194948092,0.0499659916935537,0.052582630056399,0.0511554810313224,0.0532061515048059,0.0591244707345424,0.0510943466444964,0.0497691501833713,0.0511523241590681,0.0558681483927596,0.0351224889341499,0.051192354068901,0.0399650321380687,0.0342198801221905,0.0462527575715434,0.049995470494152,0.0519126798643283,0.0550003507904808,0.0465008086141186,0.0536979858348572,0.0327522372626974,0.0454348367618565,0.0453350113978935,0.0358449373159782,0.049958165061843,0.0522744108144191,0.0513952995927209,0.0566744217022217,0.0457927270451788,0.0593788545382192,0.0495482858788656,0.0360427418555242,0.0522409875115952,0.0557640604032037,0.0512363846504553,0.041106091096044,0.0536142098769646,0.0569440630999949,0.0474297654766413,0.0561408358674716,0.0565440268513593,0.0557462159953298,0.0489737270698197,0.0549962968646497,0.0303082829964607,0.0481466769900759,0.0583696926003217,0.0487085176877625,0.0593736042911093,0.0486803738708135,0.0192710930730373,0.0288527602234193,0.047659573623467,0.047717432734876,0.0513292979695249,0.0498684687188981,0.0569282474146515,0.0583335555766183,0.0442551979021648,0.0454363009872337,0.0481861138518472,0.0294399685707764,0.0533575096104752,0.0527561274886221,0.0458088236837154,0.0573634515550808,0.0265775629871274,0.0443213016607249,0.0449438166556559,0.0596920597928713,0.0540086631014733,0.0455227674047009,0.0529322949954133,0.0471769156361494,0.0449663774714116,0.0272059365523205,0.0541079085489479,0.0442004589984079,0.0563833964394771,0.0468417128338728,0.0480083654405833,0.0509771117790683,0.0575228520000517,0.0378114628795893
"Signature 7",0.0134152369829294,0.0207627355373619,0.0163175209172661,0.00775004404641926,0.00389303970874083,0.0125405409892433,0.0121800750211682,0.00278304642064886,0.0205877589536687,0.0160378305009709,0.0109012260467219,0.0172744315961667,0.015025370993491,0.019490474193371,0.00815497964691467,0.0135842843178871,0.0161661653107386,0.0109102167459679,0.0195328496072522,0.014793686987202,0.00871928024725574,0.0172990343244852,0.0074724014599405,0.0135916309875584,0.014109494592348,0.0175297855555579,0.0127741070245099,0.0166789389561831,0.0148672809876113,0.0138709595809313,0.0127001770479655,0.0126564133772127,0.0131150713728803,0.00927369643737844,0.0184560591058755,0.0124445924714727,0.010173300813731,0.012942732295907,0.018829722175039,0.0141897294411261,0.0102465233251401,0.0130262045997194,0.0176391336003858,0.0109340844658578,0.00868943166526039,0.0133381802487256,0.0121552880473136,0.0203118576328403,0.0215279448402985,0.0117452862175328,0.0153138113330819,0.0201695938893105,0.0103570431695892,0.0137877697285069,0.0102282587048978,0.0120816519674225,0.0169149862013703,0.014105237417793,0.00722736853573858,0.0156155639126906,0.0176319642873315,0.0132719684156137,0.0137737813131567,0.0175200347216266,0.0201651969438622,0.0197266168907471,0.0240363066768363,0.0136088350279976,0.011961918726141,0.0142716805991863,0.0073772912504045,0.0158906477782076,0.0132995527469903,0.0101158578447345,0.022329934594886,0.0127474954992679,0.0136558522695275,0.0189002276068068,0.00757032689284635,0.01025491384486,0.013918438448954,0.010298914175271,0.0168361549731467,0.012190652996006,0.0121123508522681,0.0116922109151597,0.0110170109300848,0.0126229008597712,0.020102320082702,0.0151549297998121,0.0156700225702022,0.0220894066006225,0.0158310458440459,0.00976276466173621,0.0177816654150717,0.016575805021148,0.0171219297710912,0.0124202715062487,0.0110562399516061,0.0166645955456049
"Signature 8",0.17503972575412,0.162469446618602,0.165958092303329,0.177250404441044,0.180722099288276,0.169118366694884,0.173723901865375,0.180655403831428,0.177210157620661,0.166991406381089,0.173958976081573,0.166040653094144,0.177467658722162,0.165215649463742,0.168969546984929,0.179808368433599,0.174339211660851,0.170613675442074,0.164098347564795,0.167953457521435,0.174088686718174,0.169710957700705,0.183228989566152,0.173156971516898,0.161240753245609,0.181173131438534,0.17863603259869,0.164004061002756,0.174131242461703,0.133911887352515,0.140143476509948,0.166159136146695,0.172157909948903,0.166344514538726,0.162995790195845,0.166297224548679,0.187270811318714,0.171750078959537,0.180441227551639,0.188819238002245,0.177466111621529,0.174196960249481,0.174014829291144,0.173079752447746,0.17813227651544,0.168809843416213,0.172671399279327,0.170728063398183,0.162810664525025,0.166890239323938,0.17808261841088,0.171767970453831,0.175058064090525,0.172802658483575,0.175888469535706,0.179411795450034,0.172318803951348,0.178510348236869,0.180213359855635,0.163313869913135,0.175093538603658,0.177574712757971,0.167147854028115,0.170396964040123,0.176194779321841,0.164082355458143,0.178591514845772,0.180389512928269,0.176889354169366,0.177635710807674,0.175651906518112,0.174882784577773,0.176893016960339,0.172313215623938,0.191709439701887,0.186225768936236,0.167290955600684,0.179655942101356,0.178040050157064,0.176047038500381,0.163550915271151,0.177585189037814,0.180582205461653,0.183588037603667,0.181911836386665,0.16567501939005,0.176174006481883,0.178226692001317,0.172790002783127,0.161973648869621,0.184840833555452,0.191197257903756,0.173703148784325,0.17309129558452,0.173101803802943,0.165742825741761,0.165872820988281,0.169482656425435,0.160431091625559,0.143185003297574
"Signature 9",0.0748317509482192,0.0750397140964398,0.0720935928773094,0.0488347294999374,0.0685326865533123,0.0661953798332567,0.0704633680646716,0.0903240281063875,0.0775968535610805,0.0708090291270788,0.0658993984203394,0.0646020276426379,0.0799215006167806,0.0692316200845556,0.0666543981995451,0.0633470120013999,0.0691923079305718,0.0844886011304726,0.0737847489073574,0.0736297793692196,0.0768087515294502,0.0734330409747124,0.0584013495872679,0.0764630555001002,0.0758901609203632,0.0744500538529297,0.0669654847901552,0.066750326363118,0.0780986403287086,0.0751294028671375,0.0690251990515885,0.074927755143653,0.0638825997150158,0.0647984330172429,0.0751938474513863,0.0702647465074279,0.0782687033373991,0.0669171762502122,0.0703323381092329,0.0790875220234519,0.0733444515253096,0.0687236216102291,0.0812172571310658,0.0674087149144273,0.069402580711817,0.06402109077844,0.0714956774676795,0.072488981030094,0.0689018265949365,0.0671777871376427,0.0763812217384148,0.0765170823240053,0.0857201473026065,0.073113576418223,0.0767434911315261,0.0665373785319707,0.0696833687557481,0.0560682245024758,0.0735966340215999,0.073389422898398,0.0830252385018741,0.0726144368093696,0.0720080817179235,0.0828657834483218,0.0684646400450184,0.0702992617149379,0.0717552573521983,0.0809659112118438,0.0692873175566944,0.0827069720917417,0.0667676649511342,0.072629894306969,0.0683637404157183,0.0658529882309579,0.059135659599548,0.0691963570121262,0.0701866926478044,0.080892116835056,0.0634178123083069,0.0681156339668503,0.0612949802187853,0.0685130870265256,0.082001615675228,0.0697023797218131,0.0779429559003584,0.0645884815581428,0.073134593907964,0.0741511024295934,0.0697034544876622,0.0690016157813895,0.0836830208737326,0.0692890010560744,0.074231360936038,0.0618262326475563,0.0709100122135083,0.0831261274284139,0.0718823228785297,0.0705946554869187,0.0623275324521143,0.0749281559197045
"Signature 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
