"","Signature 1","Signature 2","Signature 3","Signature 4","Signature 5","Signature 6","Signature 7","Signature 8","Signature 9","Signature 10","Signature 11","Signature 12","Signature 13","Signature 14","Signature 15","Signature 16","Signature 17","Signature 18","Signature 19","Signature 20","Signature 21","Signature 22","Signature 23","Signature 24","Signature 25","Signature 26","Signature 27","Signature 28","Signature 29","Signature 30"
"1",0.0423395300996048,0.0484630157404972,0.275226751543251,0.0704116386817954,0.145772720537679,0,0.00662365789273659,0.275226751543251,0.00137176375591883,0,0.0294754148176267,0,0.0863545335460734,0,0,0,0.00940732967326533,0,0.00428357754589386,0,0,0,0.00229111453715045,0,0,0,0.000531348184700939,0.00222085190055535,0,0
"2",0.0376992464050852,0.047614713375259,0.270922255472805,0.0627973010110782,0.147312475517304,0,0.00500583470684638,0.270922255472805,0.0292262148387508,0,0.0307819737723819,0,0.0851769747715005,0,0,0,0.00394884403348952,0,0.0059117073177875,0,0,0,0.00240992134677488,0,0,0,0.000270281958133463,0,0,0
"3",0.0399593529298304,0.0502349290925993,0.26189651034266,0.075128320510798,0.13227896425711,0,0.00119257074784052,0.26189651034266,0.0420092346594187,0,0.0305093712750612,0,0.084689615412835,0,0,0,0.00180377841389906,0,0.0132952468637232,0,0,0,0.00345289287044906,0,0,0,0.00165270228111566,0,0,0
"4",0.0409311476050285,0.0482033465160404,0.262798967139381,0.0839023705612984,0.151468406019266,0,0.0055547919301948,0.262798967139381,0.00987419937400543,0,0.0303053583918139,0,0.084800323618959,0,0,0,0.00718750132754983,0,0.00386118294576329,0,0,0,0.00289670569551483,0,0,0,0.00158470663153883,0.00383202510426477,0,0
"5",0.0382332844363794,0.0498199981622638,0.273262773980547,0.0698480740225634,0.103513582983789,0.00298836054373058,0.0013257375476209,0.273262773980547,0.0415766867423067,0,0.0390928447889021,0,0.0839596520198248,0,0.00108820435888766,0.0167901566662591,0.000491793915438353,0,0.00430572599679006,0,0,0,0,0,0,0,0.000440349854149135,0,0,0
"6",0.0492330690163365,0.046514096928071,0.273608278220562,0.0691715042211489,0.118153983467483,0,0.00637192295128081,0.273608278220562,0.0332165168371837,0,0.0287755238459098,0,0.0840484847525438,0,0,0.00592255048196867,0.00369142440189443,0,0.00151064043784795,0,0,0,0.00415998197106211,0,0,0,0.00201374424614575,0,0,0
"7",0.0398561469917022,0.0477469837244253,0.270021614018528,0.0763126534400029,0.14606300577348,0,0.00735539143936096,0.270021614018528,0.00622696045116845,0.00044751384765875,0.0296218684562574,0,0.0846309198290792,0,0,0,0.00818545527192982,0,0.00329787285283524,0,0,0,0.00420721558308176,0,0,0,0.00194325110002438,0.00406153320193859,0,0
"8",0.0468944338624145,0.0492970231174931,0.285475757050317,0.0737830331597899,0.0797841436843752,0,0.00398536083923237,0.285475757050317,0.0314914339856603,0,0.0450512638514382,0.00388552149752992,0.0821617893781152,0,4.03534441615018e-06,0,0.00490939966221442,0,0.00182393421735922,0,0,0,0.00375059414224429,0,0,0,0.00222651915708425,0,0,0
"9",0.0453844621773043,0.0504846869562621,0.26527144170938,0.0950319440421125,0.100956947623819,0,0.00112890105671355,0.26527144170938,0.0357766528037822,0,0.0414434211283901,0.00182241848790513,0.0853943806643004,0,0,0,0.00609664761891219,0,0.00389792021395859,0,0,0,0,0,0,0,0.00144643138749518,0.000592302420285183,0,0
"10",0.0387536167559488,0.0499868576896515,0.272899860975356,0.070861497046746,0.153991824572723,0,0.00374620591560975,0.272899860975356,0.00368878521464767,0.00158953766044261,0.0305973516662284,0,0.0839514770758399,0,0,0,0.00865305673353519,0,0.000872457872543417,0,0,0,0.00456151248685294,0,0,0,0.000938432177883634,0.00200766518063464,0,0
